budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.8365480680791452,10,0.9633669340369392,6,0.918204674426232,13
50,0.8365213042924002,11,0.9806201225188804,3,0.9566609440434836,6
50,0.9497696376201644,7,0.9470974283026772,5,0.8752773528298734,18
50,0.8086920234980299,15,0.9760148905584091,3,0.9537586001751496,9
50,0.9408347062190144,7,0.9864857436485844,2,0.9223374153905229,12
50,0.900938240710693,11,0.9853789313584396,2,0.9537981994546408,8
50,0.9216683839611074,12,0.8680179871489616,5,0.9401616255407992,10
50,0.913510693651694,12,0.9699116117286324,5,0.9402038964297004,11
50,0.8264134292638484,10,0.935630111341195,9,0.954984104674211,8
50,0.9401571688316956,7,0.94734315470748,6,0.9276640744282456,13
50,0.9327258489712468,10,0.9549623357307754,8,0.9500283560861352,8
50,0.8520545357851788,7,0.9628899643099296,6,0.9491693668338658,11
50,0.9135197132693588,11,0.9825375220042456,3,0.9590523830108076,8
50,0.9423387245523309,7,0.9615426628727882,5,0.9504536082479252,10
50,0.9500730069035735,7,0.9606073932324058,6,0.9331356788848232,10
50,0.8601066397667998,5,0.9519203126423518,7,0.9812090701186156,4
50,0.93126954922554,10,0.9645273278012221,4,0.9511200474953072,8
50,0.8262602070509203,9,0.93047400222847,8,0.9474887524004524,9
50,0.8654935953780323,6,0.9627435848834829,6,0.9500244644223872,9
50,0.9620497129069764,5,0.9479488984573784,9,0.9291158327133202,12
50,0.803223187378795,13,0.865160910643453,6,0.9364822409664508,11
50,0.9294314437287534,11,0.9701868805636952,3,0.9555213870944438,10
50,0.8334636074288648,11,0.9592438576888056,5,0.8612071464662768,7
50,0.9423552715220024,7,0.9890479971057604,1,0.9397836528560498,10
50,0.8382698660691303,10,0.9586580064963474,5,0.9639378963396468,6
50,0.9654698668110048,6,0.96640645684004,5,0.8565104820064968,8
50,0.8901782707627897,15,0.9922950958737404,2,0.9673523290549196,6
50,0.9573324948673828,7,0.9555112707039396,7,0.9444442241818148,11
