budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.9491165264449304,24,0.8869322108717963,18,0.948111673506455,14
50,0.9305735763629509,24,0.8848440391477688,21,0.9525573636225121,16
50,0.954355653169273,21,0.8835143043311869,25,0.9525690566095341,17
50,0.9517661998482276,21,0.9880103944171996,15,0.9362501298032736,21
50,0.9514085201152211,21,0.9806329573323296,26,0.9639784002563676,12
50,0.9556993585843376,19,0.9839186292880264,21,0.9543291509266308,15
50,0.9516744555360369,22,0.9824966624718676,22,0.9538482106915348,17
50,0.8538468771373955,21,0.9853235295156306,19,0.9342508697076876,22
50,0.753056796017027,23,0.98878295905938,14,0.9386316503092,20
50,0.8524696165053273,21,0.983768868489662,22,0.9546817607624009,17
50,0.9499381341306128,22,0.9846389324364764,20,0.9480180592521048,19
50,0.9637806002641964,17,0.9852187996589182,20,0.9357480757015106,22
50,0.8614016964492797,18,0.8871613114753867,17,0.9548868891721602,16
50,0.7529446515784834,24,0.9885526442859308,15,0.9476808164079558,17
50,0.9571481159376136,22,0.9864796216170812,18,0.9432025080447356,18
50,0.955512321694903,20,0.9882198616366062,15,0.9434358056889356,18
50,0.9309736573625744,25,0.9809887382277346,24,0.9742025346276252,9
50,0.9508362522295036,22,0.9800698060999262,28,0.9389427736224726,22
50,0.9711668231584136,15,0.9841783842067164,21,0.9521661101768226,17
50,0.9577237274656512,21,0.9859567732591124,19,0.9711417267899084,10
50,0.9590340809277366,19,0.9840250237978336,20,0.9550139738118568,15
50,0.9642544760497396,15,0.983355930361286,23,0.9497947167166788,18
50,0.9469016487526792,24,0.9817747846758832,23,0.9463190197365456,19
50,0.9439555045674756,24,0.8822344412462158,23,0.8686453381902162,12
50,0.9701055446619272,14,0.9862201672592404,18,0.9473907360927056,19
50,0.8497864787088429,22,0.9825544925933052,24,0.862664088014561,16
50,0.9604432801961544,18,0.9848180421612152,19,0.9595040151873476,14
50,0.8521035453321826,26,0.9807485571157712,25,0.9721947518673791,9
50,0.965174398903894,16,0.8880991196896002,17,0.941578031021034,21
50,0.947929003868544,23,0.9878463636851188,16,0.9447673535078991,20
100,0.8557896290801638,43,0.9851651244983036,38,0.8503933203945273,37
100,0.8565513606982591,43,0.9862817922457716,37,0.9446221276082769,38
100,0.907223593992586,41,0.9831294248664024,43,0.9058054901854488,32
100,0.8015439008336082,49,0.9787814054136676,55,0.9463523428485121,38
100,0.951155830268078,43,0.9813212446577174,48,0.903346323238837,34
100,0.9522075478994136,42,0.9815395370405208,50,0.9650692417895559,25
100,0.7986919249002751,49,0.9344191796303688,43,0.9042456961089808,35
100,0.9076724129334528,40,0.8811475656569899,50,0.9617718532725442,25
100,0.9465211149988484,47,0.9350839068985096,40,0.8993449732086051,36
100,0.8511925248991892,45,0.9842556360185836,41,0.9507400701758928,29
100,0.9604522028132968,37,0.9854360424182592,39,0.9019487998961344,33
100,0.9041955503370541,40,0.9334904610517109,45,0.9442730549235412,37
100,0.9009825503405616,47,0.9352437114671164,40,0.9595404850803598,29
100,0.9548891345983588,41,0.9860901250297764,38,0.9483583248296024,36
100,0.7434851666596008,53,0.9778894454290292,56,0.8964182923498508,33
100,0.8569037271551584,39,0.9745338422682912,43,0.9382607610963803,43
100,0.9609086093063632,36,0.9851467642117724,39,0.9144045225344296,25
100,0.9516042981517135,46,0.9316242026065459,50,0.9050164078015772,33
100,0.9098914899440416,38,0.930552440492586,52,0.9598779555529849,28
100,0.8990165121725688,48,0.9333006626084668,46,0.9392647225872052,41
100,0.956692796192218,40,0.9839212806798976,42,0.906029272203626,33
100,0.9082513519863558,38,0.9316725798671062,49,0.939917415663648,34
100,0.9514158737925028,42,0.9831188816054564,43,0.9378447730662546,41
100,0.8486486346839539,48,0.9855474374207132,37,0.9459000940628356,31
100,0.8562703782067695,42,0.9811082477363718,48,0.9562609795089106,32
100,0.8964815282013708,48,0.9840467448150496,42,0.9369614523538924,41
100,0.8428852192707159,52,0.939004492286549,30,0.9549545327595984,33
100,0.9138587611771942,36,0.9853123989136404,40,0.9478141904524352,37
100,0.9515627676986514,42,0.9318678798961428,50,0.9549073296970926,31
100,0.9450692423704156,50,0.9889053136513364,31,0.9598281624281988,27
200,0.9280607710426858,83,0.9347944206825876,78,0.9462071025207756,73
200,0.9274348257945078,78,0.9331330369827092,89,0.8941198325696207,69
200,0.9146403978364962,68,0.9352405901024712,80,0.9484327582338544,71
200,0.9237665730585968,94,0.911935780544184,70,0.8949785808170817,80
200,0.9268577871415244,86,0.9355123029569714,79,0.9512840689039442,70
200,0.8567873509128148,83,0.9843233752672192,83,0.8739038402450527,74
200,0.8237979090935745,96,0.9595812441083384,79,0.9409495137260964,81
200,0.8994653995823065,96,0.9097561328380972,83,0.9261777077090804,69
200,0.8692067418190138,103,0.9854109691785422,77,0.9220475390484996,72
200,0.8268930599479272,93,0.9571088618474878,94,0.9539389500843556,62
200,0.8562448114778212,84,0.9828488465325612,91,0.9268615282760376,65
200,0.952111607161424,87,0.932795494074336,92,0.9401275532468728,77
200,0.9012191525764456,92,0.9590406596932164,85,0.92677770049122,67
200,0.8545450208749654,79,0.9610089680009978,76,0.8978895128227302,73
200,0.9264453244394466,89,0.9824447053943418,89,0.9426890629530994,79
200,0.9041423844829556,85,0.9584618072029222,90,0.8990943121104437,66
200,0.9542874044478024,81,0.9826418237732074,89,0.95414850267627,64
200,0.8985292856418914,95,0.9597771472634584,81,0.9579896837308411,54
200,0.9295385403839742,83,0.9577239707460256,88,0.9335400279102036,61
200,0.9070217077264666,82,0.9590452240720272,85,0.9428782582927896,77
200,0.954048060194979,82,0.9350321270318,81,0.9510596396342854,70
200,0.941620675084218,96,0.9582132372038956,85,0.944545672574006,66
200,0.9516522822509096,90,0.983607536755583,88,0.898775770968363,72
200,0.9221822042088006,99,0.9106925061302096,78,0.9550036545662944,64
200,0.876019836483317,94,0.9356703455045696,79,0.8964233821738082,75
200,0.8462445525506155,95,0.9849801296290668,77,0.9432467415940938,78
200,0.9042142669668878,87,0.9333350922870424,91,0.9262082629802996,71
200,0.9067161588728332,82,0.9346520978744308,81,0.9581455095335212,59
200,0.9541153760571168,75,0.9077354610910386,91,0.9211129992428684,76
200,0.823866122613049,99,0.9592045952069884,83,0.932115656998954,62
400,0.9027712421635798,171,0.9594845943340188,166,0.935205226760039,146
400,0.8972890855795426,151,0.9592117557327848,164,0.942337052559616,125
400,0.8633700428577061,184,0.8958945967695805,181,0.9260962453514744,135
400,0.9031690748007396,177,0.9325327168214256,190,0.9502675332796774,135
400,0.9206757303297959,154,0.9090932899335664,177,0.9329393390090382,149
400,0.8504403283955791,189,0.947224709240584,163,0.919487090689645,151
400,0.914872284038546,174,0.9464912734554196,173,0.946817960198258,144
400,0.8797166755424428,174,0.9466177895115908,170,0.9224707591574977,145
400,0.8802999460768266,168,0.9234171653824946,157,0.9134082725718566,138
400,0.9095922335421572,195,0.98561018953526,151,0.9018176070833368,140
400,0.9276140671883062,173,0.9726250164803792,159,0.945259346398462,152
400,0.9284487883911596,171,0.9466639068218274,172,0.9407649128036466,131
400,0.9027549525425982,172,0.9219848998679328,170,0.9424482795338928,127
400,0.8901409300697702,179,0.983439269444638,176,0.9399143668603362,131
400,0.9166396915349344,172,0.9711937123337426,173,0.946424803940286,142
400,0.9063466764576108,164,0.8978732048720448,161,0.8871334329397879,143
400,0.9373747986556008,179,0.9328409836592726,187,0.9475393628298504,148
