budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.929855471621247,20.0,0.9664603685645462,23.0,0.9429421376032354,12.0
50,0.92407582526745,23.0,0.9382992276799712,25.0,0.9458006101134758,10.0
50,0.9400480491372138,17.0,0.9475064632524056,19.0,0.9470117746717392,10.0
50,0.9312639666545246,17.0,0.9599942381786528,24.0,0.9503374065352992,10.0
50,0.8922410061414197,16.0,0.964593276644252,23.0,0.9369471995894064,13.0
50,0.9149294310290312,15.0,0.9709168096620392,16.0,0.9418548908049252,11.0
50,0.9333132424808528,16.0,0.9636562579409704,18.0,0.8879699902032269,13.0
50,0.933420814103766,14.0,0.9452124638215712,29.0,0.9641495506336448,7.0
50,0.9335783707359876,19.0,0.967237924723924,22.0,0.9589066633601392,8.0
50,0.8906327837523225,26.0,0.95670660496768,24.0,0.9384132171024876,13.0
50,0.9005928935705113,18.0,0.904912176071592,19.0,0.9357472235194672,13.0
50,0.8712889235723349,29.0,0.9363188262551716,25.0,0.9618317264486832,7.0
50,0.901196568734832,19.0,0.9679568884900596,20.0,0.8953379673565596,17.0
50,0.9257513139109864,15.0,0.9562839309131616,21.0,0.9479023150888146,8.0
50,0.9287918657499364,20.0,0.9239997913550788,20.0,0.9398631487549192,13.0
50,0.9389267504351552,15.0,0.973151676019288,15.0,0.9244876967549096,16.0
50,0.9361825852913636,18.0,0.9556903930482429,19.0,0.9688187869744804,7.0
50,0.9631654691389852,10.0,0.9786330787708364,15.0,0.9032923372125772,20.0
50,0.8531060933018317,17.0,0.9580735041178964,20.0,0.9407148691314632,9.0
50,0.8866483614613074,26.0,0.905455444593917,23.0,0.9428370396795184,11.0
50,0.8456663009287962,22.0,0.9262081416217074,29.0,0.8985186192632196,20.0
50,0.93211821870055,14.0,0.9712822587203565,21.0,0.9286296277769897,10.0
50,0.9144347182242436,17.0,0.9431855224442884,21.0,0.9443082127852676,12.0
50,0.9430017327686327,15.0,0.9690397805910118,18.0,0.9222461327877166,13.0
50,0.9066104377205416,20.0,0.9675323516043788,18.0,0.9166414134146016,16.0
50,0.9259327730474244,22.0,0.956079552565036,21.0,0.9025124534273814,13.0
50,0.908610683213502,21.0,0.9348088731641392,20.0,0.9559893138674314,10.0
50,0.9263867907005172,15.0,0.9659743659818882,20.0,0.9265053899842282,11.0
50,0.9075677443520344,18.0,0.949625166711216,24.0,0.9430231223518001,13.0
