budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.7798207082072091,26.0,0.8689063979502488,26.0,0.9642828051031572,13.0
50,0.8693515407027095,22.0,0.9315961684820804,24.0,0.9385857080359532,17.0
50,0.8839535972327418,20.0,0.9636289997878472,21.0,0.9196648872616108,17.0
50,0.9518027592446614,19.0,0.9758082259936014,18.0,0.9489512175377908,13.0
50,0.9151880370432652,24.0,0.9723574201247086,22.0,0.9477948522669334,17.0
50,0.8697446851410676,19.0,0.9680877674056854,16.0,0.9429073434907759,12.0
50,0.938897665997036,16.0,0.9723774411134921,20.0,0.9426311931127322,9.0
50,0.9148076388392818,21.0,0.9172167518104256,22.0,0.9576981006208124,12.0
50,0.8706902240827603,26.0,0.9365535069136556,23.0,0.971682989450636,7.0
50,0.8928109511641322,20.0,0.9456202826186426,25.0,0.9452035111220424,12.0
50,0.8547343506994167,28.0,0.9869491635175256,12.0,0.9050112572761626,20.0
50,0.9346811620840672,17.0,0.9266082299258968,20.0,0.94356408526718,9.0
50,0.9370129563089976,19.0,0.938108046715848,24.0,0.9529671951219316,8.0
50,0.9454092914209794,19.0,0.9367271104210018,22.0,0.928622815525748,7.0
50,0.7757000887393517,18.0,0.966330365006818,26.0,0.9565396665247776,9.0
50,0.9589302773273012,16.0,0.9622914074005152,22.0,0.9385512572972314,12.0
50,0.9275332167030949,19.0,0.9681083346175674,19.0,0.9160089606808504,15.0
50,0.8921453439297099,25.0,0.969302605382914,19.0,0.9596866881736876,9.0
50,0.9387681755771864,13.0,0.9597572626938901,22.0,0.9587357781965624,12.0
50,0.9255336901389216,17.0,0.9599943056776948,26.0,0.9229779614505608,13.0
50,0.8742652547416331,15.0,0.9408274076843056,20.0,0.9266488200225412,15.0
50,0.9405402426642594,16.0,0.9585407676638006,20.0,0.9341922971233652,11.0
50,0.7858213280271148,19.0,0.9610747766566344,18.0,0.9149866537103186,13.0
50,0.9428959311234741,24.0,0.9769115112476692,19.0,0.9715034862543916,8.0
50,0.920792005529136,19.0,0.9552817788026912,16.0,0.9685587657951942,7.0
50,0.8879307825266226,22.0,0.9514024642644684,28.0,0.9089597402567859,16.0
50,0.9248483986702316,20.0,0.98677368575904,17.0,0.946150282460036,12.0
50,0.9577047835583364,16.0,0.9591968346991409,22.0,0.9559055668832775,10.0
50,0.9496140341028172,16.0,0.9450001366109172,17.0,0.9350880025737546,13.0
50,0.936618271396236,18.0,0.957164748995938,16.0,0.9189491110174904,8.0
100,0.9318209339086532,41.0,0.9493040909049556,32.0,0.9258572879488328,28.0
100,0.9320669454897657,46.0,0.9407072830045881,40.0,0.9332433769842372,22.0
100,0.9117251409542164,37.0,0.9565733306739992,44.0,0.9463655660427648,24.0
100,0.9082211867421034,38.0,0.904072857280694,44.0,0.9561865813484856,18.0
100,0.9123197725726298,46.0,0.960904829708519,43.0,0.9319263421197967,31.0
100,0.9126450626588952,44.0,0.9424192644631596,44.0,0.9396322963609159,26.0
100,0.9301594274963938,36.0,0.9491645431733576,41.0,0.943784485139934,24.0
100,0.9337642883883208,43.0,0.934721089152086,48.0,0.944517416540124,23.0
