budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
50,-3.502377416164734,39.0,0.26059032032189605,41.0,0.26059032032189605,41.0
50,0.6280917283523962,35.0,0.4406996608700116,37.0,0.4406996608700116,37.0
50,0.5970323528745175,42.0,0.7135035962482359,33.0,0.7135035962482359,33.0
50,0.7391805716151774,31.0,0.6837879640617903,37.0,0.6837879640617903,37.0
50,0.7936639483930321,36.0,0.4091991929297546,39.0,0.4091991929297546,39.0
50,0.7548232405243323,41.0,0.5458183989058627,37.0,0.5458183989058627,37.0
50,0.5391095388446587,37.0,-0.5585453398308353,36.0,-0.5585453398308353,36.0
50,0.6743330505581199,32.0,0.7226674614337056,29.0,0.7226674614337056,29.0
50,0.5441979323589654,36.0,0.3071346089884848,38.0,0.3071346089884848,38.0
50,0.5625324406129029,38.0,0.6162256617916009,39.0,0.6162256617916009,39.0
50,0.7844349426316201,39.0,-1.1435062268992215,36.0,-1.1435062268992215,36.0
50,0.8030348897437191,33.0,0.480987419651629,36.0,0.480987419651629,36.0
50,0.6436276079758038,36.0,0.5652663226237887,35.0,0.5652663226237887,35.0
50,0.6346421394834453,35.0,0.4472427313142784,39.0,0.4472427313142784,39.0
50,0.681054600317771,34.0,0.6320584896593617,29.0,0.6320584896593617,29.0
50,0.7812205847505671,39.0,0.28241461473649565,32.0,0.28241461473649565,32.0
50,0.6075459003208217,32.0,0.5956678377308855,35.0,0.5956678377308855,35.0
50,0.7905333142374129,35.0,0.4476097279399498,34.0,0.4476097279399498,34.0
50,0.7311120285278476,39.0,0.1853508054712936,43.0,0.1853508054712936,43.0
50,0.8116914706880817,28.0,0.29341759717492355,38.0,0.29341759717492355,38.0
50,0.7357035150505746,38.0,0.6885021726868155,31.0,0.6885021726868155,31.0
50,0.6563075797646738,38.0,0.6125414595837606,31.0,0.6125414595837606,31.0
50,0.5905237429228357,30.0,0.28102907549405565,37.0,0.28102907549405565,37.0
50,0.562048494543272,40.0,0.5973973777311727,36.0,0.5973973777311727,36.0
50,0.6695266114369688,39.0,0.7146681597506838,34.0,0.7146681597506838,34.0
50,0.8086838460980836,34.0,0.7735628622966974,33.0,0.7735628622966974,33.0
50,0.564210073264457,33.0,0.5480087337096444,34.0,0.5480087337096444,34.0
50,0.7946120245887714,31.0,0.49603645683479397,37.0,0.49603645683479397,37.0
50,-1.4323478133059764,35.0,0.7364090700192425,34.0,0.7364090700192425,34.0
