budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
200,0.7468934859830452,70.0,0.8321994555310291,52.0,0.33190679635076714,80.0
200,0.7381323215917515,74.0,0.7940431073240942,55.0,0.7523005973498103,78.0
200,0.7720857070605074,67.0,0.8491667174437647,45.0,0.8107277067163092,60.0
200,0.7496320024724368,68.0,0.8374279448656657,50.0,0.6576929817322402,87.0
200,0.8243002225247752,44.0,0.822989346332422,52.0,0.6054803163499884,80.0
200,0.7480144319612705,69.0,0.8228474028989982,51.0,0.6773570713449136,74.0
200,0.7704610166434692,70.0,0.8222243366884219,53.0,0.6699398562857786,79.0
200,0.7714461744576729,62.0,0.804342287013742,52.0,0.7039808766013098,75.0
200,0.7035993189557064,74.0,0.8484867523675932,52.0,0.6339570759967526,80.0
400,0.7504428565899848,145.0,0.8191664771997045,111.0,0.7047365467877076,151.0
400,0.7549371006949559,132.0,0.8238459253075232,106.0,0.7494545542923455,141.0
400,0.7377412454316838,151.0,0.8074686359617711,121.0,0.7122475068648702,167.0
400,0.7534926757773206,142.0,0.816269367502319,111.0,0.6995107555260479,169.0
400,0.7338916111465383,130.0,0.8519118291843618,89.0,0.7236118148697872,169.0
400,0.7432745755338235,146.0,0.80400918029809,109.0,0.6712762374666668,153.0
400,0.735960878257801,142.0,0.8146233510460437,112.0,0.7281429827547206,172.0
400,0.7858288292104341,123.0,0.8532952752862051,90.0,0.701940694141465,160.0
400,0.7631541886955262,127.0,0.8282027017508039,108.0,0.6061244944726254,153.0
400,0.7269599213815189,139.0,0.8172579939230168,104.0,0.7458585645641533,159.0
400,0.7507140222615483,146.0,0.8134704575475641,107.0,0.5545717034935935,159.0
400,0.7732633900062729,124.0,0.8347416453678302,107.0,0.7645332186525151,130.0
400,0.7836654494278119,127.0,0.8542824166243332,88.0,0.6127824337882944,175.0
400,0.7447551240280871,138.0,0.8251555882744449,94.0,0.6478835124497062,168.0
400,0.7441393131053964,137.0,0.8044769163031318,110.0,0.6591255098043729,157.0
400,0.734081684705906,154.0,0.8244018563037531,110.0,0.5605149244345959,154.0
400,0.7258931549830351,147.0,0.8125459991910746,107.0,0.6927326525269317,159.0
400,0.7875863091960977,118.0,0.8194387991099304,94.0,0.7299886419965396,147.0
400,0.780280846133148,126.0,0.8269401721704381,108.0,0.768054827568414,145.0
400,0.7788693451534491,128.0,0.8467110105893809,92.0,0.7280685229600838,146.0
400,0.7354525680365656,143.0,0.8529323716157997,94.0,0.7207916723983079,147.0
400,0.7494805592139209,140.0,0.8154135801566307,103.0,0.7199500933820417,154.0
400,0.7682493158576073,131.0,0.8222564930727859,111.0,0.6342859464071258,140.0
400,0.7187446556668116,133.0,0.8482535441362458,93.0,0.7090277801510788,151.0
400,0.7570277623055096,129.0,0.8442972335526224,95.0,0.6899856144416031,162.0
400,0.7885255446219631,125.0,0.8345472071318055,100.0,0.7267682689281698,157.0
400,0.7251562333107371,127.0,0.8193686653288665,102.0,0.7338341872518128,157.0
400,0.7399166682853536,143.0,0.8139982821424359,110.0,0.7277258977414782,154.0
400,0.7451688829726861,151.0,0.8397350830516921,90.0,0.7123315055121342,169.0
400,0.7734273145514968,126.0,0.8435734476366167,99.0,0.7287148301248902,143.0
800,0.7415794223331353,283.0,0.8368752129868413,197.0,0.683437285716628,334.0
800,0.7477420847385621,284.0,0.8370735599897954,194.0,0.7042340336752726,321.0
800,0.7633934178725442,274.0,0.8340431837453831,200.0,0.7288044119923242,315.0
800,0.7424625313551709,291.0,0.8439020950688317,188.0,0.723065164910465,303.0
800,0.7375351001835798,277.0,0.8214286305186262,214.0,0.7156595127224713,295.0
800,0.7686800950715985,261.0,0.8311337533892225,210.0,0.7484348312938133,303.0
800,0.751584312883524,284.0,0.8112682386198038,207.0,0.7452196785755806,316.0
800,0.7383654367717442,264.0,0.8074917552926639,227.0,0.6930380150294237,319.0
800,0.7525716446474717,282.0,0.8357135349411402,202.0,0.5436538699243103,314.0
800,0.7380219783904238,288.0,0.7992465567487688,229.0,0.6813973042454696,300.0
800,0.7763437679102646,257.0,0.8323614781012403,196.0,0.7143940699948943,297.0
800,0.7653463072280863,271.0,0.8214312468739021,195.0,0.7190164807492361,292.0
800,0.7525264795362863,298.0,0.8236667522199324,212.0,0.7023007137611188,335.0
800,0.7444685023765429,261.0,0.8379719634010944,198.0,0.7238893968486335,278.0
800,0.7477002969497677,283.0,0.8118825293445117,217.0,0.6987866214819289,307.0
800,0.7305565229057643,291.0,0.8088743603046991,206.0,0.758197135375369,298.0
800,0.7216409142081612,302.0,0.8197417752142773,212.0,0.7397802304125669,279.0
800,0.7322688401255726,283.0,0.8109264131248778,235.0,0.7022032677389678,321.0
800,0.7608957008264985,259.0,0.8295730674510204,210.0,0.7393848284062983,306.0
800,0.726123026846987,282.0,0.8315026130613894,193.0,0.6799991349707142,346.0
800,0.764823569779925,276.0,0.8297518869180466,209.0,0.7027258859455354,304.0
800,0.7646640895512915,272.0,0.8297304903549693,213.0,0.7241010911542619,318.0
800,0.7884681704307526,260.0,0.8190299953423025,202.0,0.7291395251095579,294.0
800,0.7570198492772083,274.0,0.8244641700974774,197.0,0.7347499520365497,300.0
800,0.7539526847412141,272.0,0.8280977872112665,200.0,0.7116662583950624,333.0
800,0.7548968566163629,281.0,0.8366409847082901,188.0,0.7015125021715485,303.0
800,0.7580355995378096,276.0,0.829769361416665,212.0,0.6967613453342374,317.0
800,0.7327689530114041,277.0,0.7946081784592743,221.0,0.7382971794695373,295.0
800,0.7350132105229201,262.0,0.8129507652964245,221.0,0.7290076094778709,289.0
800,0.7566461213649271,279.0,0.8083307991365197,226.0,0.7156734150806978,315.0
