budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
50,0.5694581597423485,36.0,0.7373952865226912,18.0,0.7373952865226912,18.0
50,0.6695183455027347,35.0,0.6498234908121971,22.0,0.6498234908121971,22.0
50,0.7570094932320526,34.0,0.708409059900508,22.0,0.708409059900508,22.0
50,0.659140873078478,32.0,0.7479982497094906,23.0,0.7479982497094906,23.0
50,0.7432155766735005,37.0,0.6663269211344747,26.0,0.6663269211344747,26.0
50,0.7066533236061099,35.0,0.6421833699879234,26.0,0.6421833699879234,26.0
50,0.7776044314187351,39.0,0.6959446671179057,17.0,0.6959446671179057,17.0
50,0.6760674974370845,34.0,0.6791877389095753,23.0,0.6791877389095753,23.0
50,-0.2169278108944228,32.0,0.6660238932583948,19.0,0.6660238932583948,19.0
50,0.6036332016342227,37.0,0.6143130356080704,18.0,0.6143130356080704,18.0
50,0.7100981622222413,37.0,0.5871277170569174,25.0,0.5871277170569174,25.0
50,-0.1765370267094304,33.0,0.5901702768127559,23.0,0.5901702768127559,23.0
50,0.7548985827950981,35.0,0.6757419289345459,19.0,0.6757419289345459,19.0
50,0.7301907702049327,34.0,0.6469629555101329,26.0,0.6469629555101329,26.0
50,0.7285622705618138,34.0,0.5879120158904686,28.0,0.5879120158904686,28.0
50,0.6651466382617145,34.0,0.6434408101415554,23.0,0.6434408101415554,23.0
50,0.7509700509014099,37.0,0.5981011590065891,22.0,0.5981011590065891,22.0
50,0.7476590428795842,30.0,0.5123109828896378,28.0,0.5123109828896378,28.0
50,0.6864209757309955,36.0,0.6401470887081251,25.0,0.6401470887081251,25.0
50,0.7600017815504638,36.0,0.5347524335736495,24.0,0.5347524335736495,24.0
50,0.6489535267310202,37.0,0.5557061590561008,21.0,0.5557061590561008,21.0
50,-1.0478212268126676,36.0,0.7493521033009609,17.0,0.7493521033009609,17.0
50,0.7736547048783069,35.0,0.6647427704994502,29.0,0.6647427704994502,29.0
50,0.7981197636372899,36.0,0.5882397173229446,30.0,0.5882397173229446,30.0
50,0.8486018964008133,31.0,0.6206004770815468,25.0,0.6206004770815468,25.0
50,-1.0673648055776894,33.0,0.5754347213554568,25.0,0.5754347213554568,25.0
50,0.7541402564537419,30.0,0.5725365339088961,30.0,0.5725365339088961,30.0
50,0.6778032953707087,35.0,0.4143036811999209,32.0,0.4143036811999209,32.0
50,-0.3769691799392161,33.0,0.6631591086932141,20.0,0.6631591086932141,20.0
50,0.7865851214194743,31.0,0.7527592672480283,20.0,0.7527592672480283,20.0
100,-0.17905320585163145,73.0,0.5272357422876723,48.0,0.5272357422876723,48.0
100,0.4932845328230684,70.0,0.6275416827857732,46.0,0.6275416827857732,46.0
100,0.7734896345168971,67.0,0.5856538863768812,54.0,0.5856538863768812,54.0
