budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
50,0.630159102976418,30.0,0.6373472329455375,22.0,0.6373472329455375,22.0
50,0.6618877434076748,30.0,0.644600569314448,22.0,0.644600569314448,22.0
50,0.8347013615607749,21.0,0.5528434391474095,26.0,0.5528434391474095,26.0
50,0.7637249496031777,25.0,0.6576700712770907,22.0,0.6576700712770907,22.0
50,0.8226336424925266,18.0,0.6119936330887294,22.0,0.6119936330887294,22.0
50,0.7633112648196605,27.0,0.5991321574537305,27.0,0.5991321574537305,27.0
50,0.7201915135084567,23.0,0.6754677269738325,22.0,0.6754677269738325,22.0
50,0.5836586370225039,32.0,0.6318589877972085,27.0,0.6318589877972085,27.0
50,0.6892348217482309,25.0,0.6174189011221083,23.0,0.6174189011221083,23.0
50,0.7263582408133241,33.0,0.6182159856481184,19.0,0.6182159856481184,19.0
50,0.7274877715810585,27.0,0.5792287204666,28.0,0.5792287204666,28.0
50,0.8080442011130243,21.0,0.7141034835814077,19.0,0.7141034835814077,19.0
50,0.756732091969984,29.0,0.6442436529832409,24.0,0.6442436529832409,24.0
50,0.749656902035142,24.0,0.7117167106323068,23.0,0.7117167106323068,23.0
50,0.8176529969717354,23.0,0.6060493680295345,20.0,0.6060493680295345,20.0
50,0.630214139424131,33.0,0.6539960053934785,21.0,0.6539960053934785,21.0
50,0.7551453815893949,31.0,0.5745094433813859,27.0,0.5745094433813859,27.0
50,0.7346064590500376,26.0,0.7180921884580407,22.0,0.7180921884580407,22.0
50,0.7055197379716465,29.0,0.7585792058221716,22.0,0.7585792058221716,22.0
50,0.7534113822186007,28.0,0.7534225740523274,18.0,0.7534225740523274,18.0
50,0.7348577562759483,23.0,0.5916627611136971,24.0,0.5916627611136971,24.0
50,0.6859069041830712,30.0,0.7402740454210942,21.0,0.7402740454210942,21.0
50,0.8174236710088454,24.0,0.6412702124879052,26.0,0.6412702124879052,26.0
50,0.4837962806260929,32.0,0.6173140749374518,25.0,0.6173140749374518,25.0
50,0.6913036269953284,27.0,0.6660438571111513,22.0,0.6660438571111513,22.0
50,0.5066812531899954,34.0,0.6173081486519072,26.0,0.6173081486519072,26.0
50,0.7289306035755232,30.0,0.5812117911178787,31.0,0.5812117911178787,31.0
50,0.7761060059806788,23.0,0.3160225693808547,21.0,0.3160225693808547,21.0
50,0.7865859325215929,28.0,0.5997811084172515,19.0,0.5997811084172515,19.0
50,0.7659687779908162,23.0,0.5671663206437638,28.0,0.5671663206437638,28.0
100,0.6989907219458749,57.0,0.7026074423210041,46.0,0.7026074423210041,46.0
100,0.761233186229385,54.0,0.6838022960718035,46.0,0.6838022960718035,46.0
100,0.7582978285027345,52.0,0.6269872676471939,44.0,0.6269872676471939,44.0
100,0.7164631435386771,45.0,0.6796614054824124,43.0,0.6796614054824124,43.0
100,0.7352920889749421,55.0,0.6130089843415003,41.0,0.6130089843415003,41.0
100,0.7796618466407255,48.0,0.4012963449003748,50.0,0.4012963449003748,50.0
100,0.7723768971587295,52.0,0.6381438198906937,48.0,0.6381438198906937,48.0
100,0.7751942614920158,47.0,0.6692875305538624,51.0,0.6692875305538624,51.0
100,0.7522305635398262,54.0,0.6711953818959326,42.0,0.6711953818959326,42.0
100,0.7388173814220194,54.0,0.7381469902011615,42.0,0.7381469902011615,42.0
100,0.7276091944283478,57.0,0.7118425119904384,40.0,0.7118425119904384,40.0
100,0.6872695246409638,73.0,0.44873714311182655,48.0,0.44873714311182655,48.0
100,0.7279859768816102,54.0,0.6566881082996009,49.0,0.6566881082996009,49.0
100,0.7988904225548509,41.0,0.7147791924082086,46.0,0.7147791924082086,46.0
100,0.6360973506853176,50.0,0.7426258491804909,43.0,0.7426258491804909,43.0
100,0.7444524878813612,58.0,0.6354221877536269,46.0,0.6354221877536269,46.0
100,0.5715825882907166,53.0,0.6681720593428611,46.0,0.6681720593428611,46.0
100,0.7680912911629033,41.0,0.683857819535141,42.0,0.683857819535141,42.0
100,0.7605819702238972,55.0,0.7187936173606783,48.0,0.7187936173606783,48.0
100,0.7430284188757721,51.0,0.6150736775933751,47.0,0.6150736775933751,47.0
100,0.6930524534712582,54.0,0.6802570736368676,42.0,0.6802570736368676,42.0
100,0.7703062348215706,53.0,0.6370523583711503,48.0,0.6370523583711503,48.0
100,0.6830207480431896,54.0,0.635725297337935,39.0,0.635725297337935,39.0
100,0.7913577077976071,59.0,0.5480830433530648,56.0,0.5480830433530648,56.0
100,0.7153327067746591,53.0,0.7360304101921711,42.0,0.7360304101921711,42.0
100,0.7420558332581557,56.0,0.6278634015956637,55.0,0.6278634015956637,55.0
100,0.7564648267757048,56.0,0.6275110008860882,45.0,0.6275110008860882,45.0
100,0.7603736677647048,45.0,0.6882397006725218,45.0,0.6882397006725218,45.0
100,0.6987855178575515,57.0,0.5347792146539019,57.0,0.5347792146539019,57.0
100,0.7148403609221908,56.0,0.5721845127100722,48.0,0.5721845127100722,48.0
200,0.7677381497164899,106.0,0.688979100123003,87.0,0.688979100123003,87.0
200,0.7301511409998236,105.0,0.6271550626275015,104.0,0.6271550626275015,104.0
200,0.7604059528246668,106.0,0.7219602686209096,77.0,0.7219602686209096,77.0
200,0.7189092230911676,101.0,0.6976580222955021,91.0,0.6976580222955021,91.0
200,0.7798111450710223,104.0,0.7250937323322446,79.0,0.7250937323322446,79.0
200,0.7464371441563522,116.0,0.6180868580415333,95.0,0.6180868580415333,95.0
200,0.6998584459559578,103.0,0.676651964716005,95.0,0.676651964716005,95.0
200,0.7632932448139937,100.0,0.6376244693586615,98.0,0.6376244693586615,98.0
200,0.7460648651989417,101.0,0.6155236356324637,103.0,0.6155236356324637,103.0
200,0.7400942038871345,105.0,0.6550576197782687,91.0,0.6550576197782687,91.0
200,0.797013921050016,93.0,0.6893228328944744,89.0,0.6893228328944744,89.0
200,0.725440701155931,103.0,0.7222868392270081,85.0,0.7222868392270081,85.0
200,0.7620173634437604,102.0,0.6204379598248924,104.0,0.6204379598248924,104.0
200,0.7432774139719611,109.0,0.6632720518785873,88.0,0.6632720518785873,88.0
200,0.7453854280080865,107.0,0.6698583930196402,103.0,0.6698583930196402,103.0
200,0.7549023286906634,105.0,0.7250920151015527,85.0,0.7250920151015527,85.0
200,0.7791886272363893,103.0,0.6779066668634657,92.0,0.6779066668634657,92.0
200,0.756937658786608,101.0,0.6976729857468589,89.0,0.6976729857468589,89.0
200,0.7913000724889673,101.0,0.7441163605114729,89.0,0.7441163605114729,89.0
200,0.715289506955302,109.0,0.6281092627151617,98.0,0.6281092627151617,98.0
200,0.7487886367056145,116.0,0.6120415154119264,100.0,0.6120415154119264,100.0
200,0.7745936851279641,97.0,0.6313025931273173,93.0,0.6313025931273173,93.0
200,0.7293015788007748,112.0,0.6620094340136076,95.0,0.6620094340136076,95.0
200,0.7688344296043579,103.0,0.6942234686951769,92.0,0.6942234686951769,92.0
200,0.7292070420132059,114.0,0.6802409950402889,99.0,0.6802409950402889,99.0
200,0.7671692540659469,110.0,0.7231477258591208,87.0,0.7231477258591208,87.0
200,0.7620613298602876,98.0,0.6261781900246954,95.0,0.6261781900246954,95.0
200,0.7238958448789496,104.0,0.7056918623699509,87.0,0.7056918623699509,87.0
200,0.7805339158770436,92.0,0.6693162866384518,88.0,0.6693162866384518,88.0
200,0.7479761848206357,106.0,0.6739749618061506,90.0,0.6739749618061506,90.0
400,0.7374766449455883,214.0,0.6626837587913783,193.0,0.6626837587913783,193.0
400,0.7636400213606139,212.0,0.6638831193254878,189.0,0.6638831193254878,189.0
400,0.7683873919427217,204.0,0.654277621886215,201.0,0.654277621886215,201.0
400,0.758253424383305,213.0,0.6778643876801866,178.0,0.6778643876801866,178.0
400,0.7448360004146846,204.0,0.578318575278256,193.0,0.578318575278256,193.0
400,0.7620360818703276,233.0,0.6919138781820093,201.0,0.6919138781820093,201.0
400,0.7694620293677534,220.0,0.7148672448499351,182.0,0.7148672448499351,182.0
400,0.7277977003976149,227.0,0.6890942264240756,196.0,0.6890942264240756,196.0
400,0.7435520868019047,224.0,0.7077275264230376,171.0,0.7077275264230376,171.0
400,0.7190413938602386,223.0,0.7034482572146894,183.0,0.7034482572146894,183.0
