budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.96750832842937,4.0,0.9296528356338374,4.0,0.9284076494462734,8.0
50,0.9169792047713604,7.0,0.9584894069950168,4.0,0.9245750668379368,9.0
50,0.9678453777533892,2.0,0.9405894833549572,2.0,0.9189377912822544,9.0
50,0.9057232745457646,7.0,0.9339951762996108,4.0,0.9428644858332432,6.0
50,0.9176683360562864,7.0,0.9169248641533774,4.0,0.9634891104483464,3.0
50,0.8828717838574933,6.0,0.9912663125497204,1.0,0.9429465944820608,2.0
50,0.8994383343710608,7.0,0.9780968881502532,2.0,0.8944788945527568,5.0
50,0.9712527998277568,3.0,0.9731692967238588,2.0,0.9356411227949136,5.0
50,0.8822553683580507,10.0,0.9725420193831712,2.0,0.9167756841334675,6.0
50,0.8717100505954649,10.0,0.910885679806104,4.0,0.8936935230955442,8.0
50,0.9308652553422814,5.0,0.8683394440907999,7.0,0.940461148719836,6.0
50,0.8402066724578795,11.0,0.9509854024915796,3.0,0.9021534212216562,8.0
50,0.939899515388906,6.0,0.9185075637923176,5.0,0.9193492273322276,9.0
50,0.8521275189746567,11.0,0.929628192862332,5.0,0.8898597654492506,8.0
50,0.9350606886463344,5.0,0.9401045637006684,4.0,0.9012784265691879,9.0
50,0.8510478835614466,10.0,0.9549589572967336,4.0,0.9153552191390746,7.0
50,0.9267979874804078,6.0,0.978191470990506,3.0,0.911323516919481,6.0
50,0.9463501534228264,4.0,0.963953797007962,2.0,0.8806601698267043,8.0
50,0.9230475783913492,4.0,0.9563379349378344,3.0,0.9165653174366613,5.0
50,0.8939994556228799,9.0,0.9544715026721332,4.0,0.9287779026197704,7.0
50,0.904238605139016,6.0,0.98700807094382,2.0,0.8758892722661243,12.0
50,0.8694377902245994,7.0,0.9252572969118678,4.0,0.8727587909680755,10.0
50,0.9389391067710784,7.0,0.9088823533844824,7.0,0.9436812897338024,5.0
50,0.9414521392966512,5.0,0.9670754400682526,3.0,0.927355583284346,7.0
50,0.8977859138872071,9.0,0.9521392929153624,2.0,0.9043060360265528,7.0
50,0.8583973679676461,9.0,0.8994630454714657,6.0,0.8999208723268702,10.0
50,0.9271443750330552,8.0,0.9112733361883284,5.0,0.8894395344212443,5.0
50,0.9291975712601084,6.0,0.9546802148209796,4.0,0.8572745242416495,13.0
50,0.910216874448622,5.0,0.960478745323704,3.0,0.8855501866449822,8.0
50,0.8300459553748686,11.0,0.9644356092735792,3.0,0.9414717884905364,5.0
100,0.9323289786004793,12.0,0.965537718451804,7.0,0.9433906094035248,10.0
100,0.9019773930883256,12.0,0.9039585076526436,10.0,0.9291949512840332,13.0
100,0.8639408475058649,19.0,0.942438342055564,9.0,0.8945937862302558,16.0
100,0.9306650730334028,14.0,0.9229900250886404,9.0,0.938485561933479,8.0
100,0.9245980816175832,13.0,0.9332055101027974,11.0,0.9304341708635696,9.0
100,0.8553976146282356,21.0,0.9555520864238978,6.0,0.9133527065577968,14.0
100,0.9353846400468504,13.0,0.9458545755487064,9.0,0.9159712962822943,15.0
100,0.9046817064461009,13.0,0.935794730115628,9.0,0.9000105749289294,17.0
100,0.93017204163081,14.0,0.94089783914293,8.0,0.9270140445401632,12.0
100,0.9086884880621136,14.0,0.938702144161307,6.0,0.9320100719616168,13.0
100,0.9192337995584664,12.0,0.9486697870832076,6.0,0.927483914748232,11.0
100,0.8844821348457282,16.0,0.9217501328681346,8.0,0.9351076754841944,12.0
100,0.9287852351819371,14.0,0.9080924809033702,9.0,0.9279098532309716,11.0
100,0.9230786925344582,11.0,0.8869814388932408,12.0,0.9238584157595424,15.0
100,0.8939542686856163,15.0,0.9745027012852908,5.0,0.9221590584886076,13.0
100,0.9623180829111052,7.0,0.9507000760538744,8.0,0.9308273796150228,13.0
100,0.9080188300659412,12.0,0.9357630843149616,8.0,0.917085713758624,14.0
100,0.9253559896028539,14.0,0.9159531583144837,9.0,0.8979374335332653,17.0
100,0.9306309772486578,14.0,0.8985327767497571,14.0,0.8872037808714551,20.0
100,0.913045276561692,13.0,0.924789592891036,11.0,0.9063061120505076,13.0
100,0.8985689099567321,16.0,0.8924954087179571,5.0,0.9002713835797864,20.0
100,0.8918340262552087,15.0,0.9524795662247376,7.0,0.9298969876300948,15.0
100,0.9072562176868472,15.0,0.9519509901338749,7.0,0.9237708239099142,14.0
100,0.8906023270504085,15.0,0.9317461385396362,11.0,0.9207223981613328,12.0
100,0.8818587278696919,14.0,0.9241014896598816,10.0,0.9165174652232428,14.0
100,0.9034025796524459,15.0,0.9354088154605108,9.0,0.8928962159535389,17.0
100,0.8998444347750751,15.0,0.9123311919376388,10.0,0.9308293382406664,13.0
100,0.9150098117533628,15.0,0.9451964304647616,8.0,0.8766201527134924,20.0
100,0.9212597308932148,12.0,0.9452216794327948,8.0,0.94516035319163,10.0
100,0.8805938321393842,16.0,0.9114189063127488,13.0,0.896655063027914,17.0
200,0.8958972839682541,32.0,0.9241010620807036,17.0,0.8921337722181784,34.0
200,0.9371131426351952,20.0,0.950324439777432,16.0,0.9052235097970344,30.0
200,0.8983479707154164,31.0,0.947094754835966,13.0,0.8986667910746007,33.0
