budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
100,0.8950283306611068,15.0,0.9151107948447296,13.0,0.9535541710937452,11.0
100,0.8821476338770045,19.0,0.954755375776576,8.0,0.8981487175876802,23.0
200,0.9044931094305249,26.0,0.9415812315231692,21.0,0.9291727423407308,30.0
200,0.9327861584027034,18.0,0.9360038243636656,18.0,0.9201668963788634,35.0
200,0.9213288981860616,25.0,0.9468704511772849,18.0,0.9327990275115312,29.0
200,0.8889363853911508,32.0,0.9364170755723398,21.0,0.9350064625540688,28.0
200,0.9025718504885184,32.0,0.9374622490524708,21.0,0.945443480432004,25.0
200,0.9259458865593873,23.0,0.9405592663025056,17.0,0.9309799355823504,31.0
200,0.9189152228524508,26.0,0.9122093309935546,24.0,0.9394271328392586,31.0
200,0.9424946911436584,23.0,0.9346265533736776,23.0,0.9458273765363452,25.0
200,0.9127305810994629,28.0,0.9609248807532218,12.0,0.9239452812332828,32.0
200,0.8945969741039417,34.0,0.9528091352590684,17.0,0.9469255733989322,25.0
200,0.8901125072668555,33.0,0.9443166724120524,17.0,0.9385089597699431,29.0
200,0.9097775999730529,25.0,0.9567679200121036,18.0,0.9360596548332436,29.0
200,0.9194417557805079,26.0,0.978807058661841,7.0,0.906828918030273,37.0
200,0.9106454137975328,24.0,0.9327770180340318,21.0,0.938571944578402,28.0
200,0.8830828768838076,32.0,0.941984909813755,20.0,0.9408311996241736,30.0
200,0.9085000304102226,32.0,0.9678098165415217,13.0,0.9112014196006788,34.0
200,0.9103871686073604,26.0,0.936521304795523,24.0,0.9324691814884936,33.0
200,0.9197287796163538,24.0,0.9318876069581136,22.0,0.9257311815641576,35.0
200,0.8718340259702666,34.0,0.9505392820267264,15.0,0.9495647790467028,21.0
200,0.8836655874690287,34.0,0.9551557137609714,18.0,0.9277314769130112,34.0
200,0.9147788176247414,26.0,0.9418965974669644,20.0,0.921564015545504,38.0
200,0.9244092815016199,26.0,0.957425619333369,17.0,0.946793430673396,27.0
200,0.9313729828316684,23.0,0.9386827713989324,21.0,0.9419588433458724,28.0
