budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
200,0.7177896163251901,114.0,0.7809473916263258,97.0,0.6323657072673083,121.0
200,0.6745965610362719,100.0,0.7687087212589556,98.0,0.541943058026374,124.0
200,0.7338437694412708,104.0,0.8065607649834514,108.0,0.6933301236978389,123.0
200,0.7808879739252879,86.0,0.7802375341372144,102.0,0.6952341476462046,125.0
200,0.7326487229477343,101.0,0.7964620316356892,111.0,0.6625827639086148,123.0
400,0.7303452511984129,198.0,0.7890056837781658,178.0,0.7201962281850148,245.0
400,0.6986212152171605,219.0,0.8187868309497565,194.0,0.6531211590010535,238.0
400,0.6836328812520839,189.0,0.7949170144979821,200.0,0.6638899717067582,247.0
400,0.6967990380700793,216.0,0.7985651892971448,198.0,0.7548493369128528,227.0
400,0.7226831103001597,199.0,0.7927216453998065,202.0,0.7729475957368799,243.0
400,0.7181831153688017,223.0,0.7665008299069441,217.0,0.7015341972711564,247.0
400,0.6787461312075571,204.0,0.7031027121988638,198.0,0.7541154086358158,233.0
400,0.6887848260777291,234.0,0.7373488956383539,217.0,0.7159405657326436,246.0
400,0.7034736308376717,212.0,0.7972934964331868,202.0,0.6020631511875871,232.0
400,0.7853805864518524,182.0,0.7963492078218948,209.0,0.7030352739136717,255.0
400,0.6356094904297904,206.0,0.7907951899886905,193.0,0.7235560845954292,240.0
400,0.7538913212852749,203.0,0.7834910726049102,196.0,0.6278751955547719,257.0
400,0.7449535015386957,212.0,0.8089016589902329,212.0,0.5004531232159122,231.0
400,0.7011174925760228,198.0,0.7956190860146543,204.0,0.6272282980864237,229.0
400,0.7046107061324232,218.0,0.7798543146273003,188.0,0.6567824490392731,245.0
400,0.7148510856064985,211.0,0.7648115639196783,212.0,0.3769525246548048,250.0
400,0.7605498864210194,181.0,0.7544024618924252,201.0,0.5740925965902302,263.0
400,0.7082462937652914,201.0,0.7780748017424268,190.0,0.4750343468987226,257.0
400,0.7334259164148048,209.0,0.8138165763769949,194.0,0.6838832585222759,252.0
400,0.6882200404286628,224.0,0.8032085981204743,189.0,0.5336111793560694,240.0
400,0.7615502291980969,183.0,0.76785563598963,200.0,0.5131869055461269,252.0
400,0.7218794966800413,197.0,0.8308895416445745,178.0,0.6711980504957751,252.0
400,0.6970219954248411,213.0,0.7669235934736621,205.0,0.6244605770554579,240.0
400,0.7113912094115982,211.0,0.8134299408081089,186.0,0.7037007004213445,245.0
