budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
50,0.7401414916145208,14.0,0.7920142460515881,14.0,0.5513119313386546,22.0
50,0.7046504202179504,16.0,0.8255115534807074,12.0,0.6603538204207996,19.0
50,0.6413179932167021,15.0,0.7455358865258203,17.0,0.6537653283377267,18.0
50,0.7534349299721329,11.0,0.7796027608058038,13.0,0.7182421788957997,15.0
50,0.880400490712201,6.0,0.8946684404216465,8.0,0.6870615774007871,19.0
50,0.7684637850415719,13.0,0.8116734791667237,16.0,0.6910446590525687,18.0
50,0.8757327045658109,8.0,0.8073895403335241,14.0,0.6506855639954985,19.0
50,0.6491900778392448,15.0,0.8026977226249568,12.0,0.6015609073554695,22.0
50,0.7112486998979095,13.0,0.7259628458352034,17.0,0.6753956216795309,17.0
50,0.6755406879599479,15.0,0.7495050160603327,15.0,0.7007412943984798,12.0
50,0.7525886865392953,13.0,0.8550909583953774,10.0,0.5805368449516661,22.0
50,0.7331569536957045,13.0,0.8764301991225443,9.0,0.6675853829927554,18.0
50,0.7937050234063099,10.0,0.8669423708359945,9.0,0.5316633095218489,24.0
50,0.7320643052867721,12.0,0.7206386479901403,18.0,0.7019670020197477,16.0
50,0.7290153315152099,14.0,0.8695781259348129,11.0,0.6855981317703521,20.0
50,0.7524760361024452,13.0,0.7156395302282492,19.0,0.5270402327609208,25.0
50,0.7283045733960585,15.0,0.7331438382256492,17.0,0.7956060242973391,11.0
50,0.7351606793275911,14.0,0.7594614955552872,15.0,0.7129916310251782,19.0
50,0.6341038987569972,18.0,0.8473366090815516,11.0,0.8206249550480603,10.0
50,0.7260503811561047,15.0,0.8490193833906313,12.0,0.6448032563347881,22.0
50,0.7969931732827931,12.0,0.8166214270372764,13.0,0.7612205287551379,15.0
50,0.7601880997406623,14.0,0.7840545849055601,14.0,0.7293577842100181,15.0
50,0.7784130963676875,10.0,0.7197628839970609,17.0,0.6311961143804488,21.0
50,0.6790851647490482,16.0,0.7377548845312532,16.0,0.7043210406880445,18.0
50,0.7774101861061591,13.0,0.83984576213689,13.0,0.5622633887494857,18.0
50,0.7420205609920623,14.0,0.6957842989093106,18.0,0.666055172675647,18.0
50,0.6846278890474063,16.0,0.8347419059844752,14.0,0.7056272172217221,16.0
50,0.7285676302086939,13.0,0.7591940937921685,15.0,0.7359832899514409,17.0
50,0.7545986849777006,13.0,0.7237628823167288,16.0,0.7078820714496765,16.0
50,0.7147373216085371,13.0,0.8112528315978584,12.0,0.6233360263310355,22.0
100,0.6802780203319847,32.0,0.6995258439100751,39.0,0.6422260564419382,39.0
100,0.7858103869737296,23.0,0.7725455576338915,35.0,0.6715859861329216,37.0
100,0.7419141385751118,29.0,0.780948133463638,32.0,0.6777164514675365,33.0
100,0.7376320714128044,28.0,0.8071049475286843,26.0,0.6221429152644242,40.0
100,0.7646979504043238,27.0,0.8273937511223215,22.0,0.6716083068596741,35.0
100,0.7452888799445152,24.0,0.8276269236496003,27.0,0.6864435445744701,36.0
100,0.6935132055871064,30.0,0.8078758106542938,25.0,0.5512846421122667,45.0
100,0.7649534674473009,27.0,0.8230663455131874,23.0,0.6593797333372944,39.0
100,0.6675008835292591,33.0,0.7070733097867138,35.0,0.7220059870970197,31.0
100,0.7825974965340592,23.0,0.8846804119856948,15.0,0.6901552119820921,31.0
100,0.7360540702506474,28.0,0.7809233564501482,26.0,0.6865054147662824,32.0
100,0.714400699575433,30.0,0.827865017537047,25.0,0.6396856368962982,40.0
100,0.7780249229656366,24.0,0.8434780954389882,26.0,0.6280760376113312,39.0
100,0.6833094804931459,32.0,0.8138506849201405,29.0,0.6561367804372169,39.0
100,0.6896181093037452,30.0,0.7940803056271231,26.0,0.6158311143061497,43.0
100,0.7050564868210869,31.0,0.8104538524857475,25.0,0.6837779394561283,34.0
100,0.6669825734124188,32.0,0.8114828420868392,25.0,0.6883421690111278,36.0
100,0.7471048771788507,25.0,0.7618311660131125,30.0,0.6503820939538116,38.0
100,0.7081177417300163,30.0,0.8127486553338037,26.0,0.6284211929011042,40.0
100,0.7709461288561181,25.0,0.7564270395641548,35.0,0.7544005720303266,30.0
100,0.7346731923241918,27.0,0.7213932144284492,36.0,0.6981836749346587,32.0
100,0.5698942737440094,39.0,0.7089903853469192,35.0,0.5795213096797177,42.0
100,0.5967815116214465,40.0,0.8042048302642179,27.0,0.6469483196612156,36.0
100,0.7022039984992281,34.0,0.767033436926817,32.0,0.6295969370766112,38.0
100,0.6594136835264499,37.0,0.7560128938620425,35.0,0.6834935720993324,34.0
100,0.7205559883702634,30.0,0.8043814521139823,27.0,0.689151770270011,33.0
100,0.6616653966208241,33.0,0.8236861822264472,22.0,0.7262124315040028,31.0
100,0.657957809666004,34.0,0.8839346345451149,17.0,0.6370578826670333,32.0
100,0.7116112539099949,31.0,0.7813108505748889,29.0,0.7291020987901162,32.0
100,0.7303389643366927,28.0,0.8433510432088956,24.0,0.547560016400205,45.0
