budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
50,0.7370228788263904,17.0,0.7676451649211116,14.0,0.6921987764549056,17.0
50,0.7219274426366091,17.0,0.7528018926776978,15.0,0.7218668315992613,15.0
50,0.7992461628281704,14.0,0.8232592764700933,12.0,0.6067818610335961,21.0
50,0.7491972702288301,16.0,0.8431091225642449,11.0,0.6562677901563372,19.0
50,0.6474957695333141,22.0,0.7627755613315819,15.0,0.7918905855173077,12.0
50,0.7911282933041794,13.0,0.8324974025895008,10.0,0.6488476701980862,19.0
50,0.7217045413188736,17.0,0.8343849709319161,10.0,0.6984045496008344,17.0
50,0.7157008414511296,18.0,0.8532218060061006,9.0,0.7314739253140973,14.0
50,0.8079575758185191,11.0,0.8295887881480818,11.0,0.6581522655927267,19.0
50,0.6334753048951494,23.0,0.8430539159032873,10.0,0.5602256064411163,24.0
50,0.6485168367119541,19.0,0.8615893980693647,9.0,0.5343135301747962,26.0
50,0.659916499968886,18.0,0.7464499067060891,16.0,0.6422851525298021,19.0
50,0.7163262575550056,18.0,0.7580468176955021,16.0,0.6499705835368754,20.0
50,0.7739000389972996,14.0,0.8481622754949765,10.0,0.6816229432823897,17.0
50,0.6452748041245595,22.0,0.7865966402852422,13.0,0.5825601313380783,22.0
50,0.7062071266593476,17.0,0.8330396550098199,11.0,0.4697098156626333,29.0
50,0.6331719446103057,21.0,0.8480454121867309,8.0,0.6351677384622547,20.0
50,0.6324717580083159,20.0,0.7706039247976144,14.0,0.6020379674721383,23.0
50,0.6149813616742332,22.0,0.8002201204308201,13.0,0.6600245417199722,19.0
50,0.6726094601149022,20.0,0.7961987634675719,13.0,0.6109253905710836,21.0
50,0.6456712691501781,20.0,0.7578490147377757,16.0,0.5611819174307625,24.0
50,0.7162946209513179,16.0,0.8192452778370372,12.0,0.7779447114056759,12.0
50,0.7542985603471626,15.0,0.8140100027060233,12.0,0.6134984698260131,20.0
50,0.7192721021568853,16.0,0.8560045856934659,9.0,0.4675985524029871,30.0
50,0.8067202621865276,12.0,0.7845124690688954,14.0,0.5491708746862861,25.0
50,0.7630958071505856,14.0,0.8223155717451671,11.0,0.7291066106454819,15.0
50,0.6635530960284028,20.0,0.8727012157927849,8.0,0.7499562068225587,13.0
50,0.706879217611255,17.0,0.7876787381644111,13.0,0.5813931174568434,22.0
