budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.8842746771135117,3.0,0.8862107378388299,3.0,0.8491187196641716,5.0
50,0.8615820364208757,8.0,0.8922886527613774,2.0,0.8689461891643676,4.0
50,0.8948663339415339,6.0,0.8926167984448904,1.0,0.8381034894398509,7.0
50,0.8184025021809926,9.0,0.8899415453233609,4.0,0.8574616948707823,3.0
50,0.8502504346892654,6.0,0.8902914075823141,3.0,0.8432886134067925,7.0
50,0.8825812135522839,5.0,0.8816853469762492,5.0,0.8540337924701534,5.0
50,0.8885770813208788,4.0,0.8781181758553585,3.0,0.8559034894398497,6.0
50,0.8763537440520883,5.0,0.8926167984448904,1.0,0.8677332415059653,4.0
50,0.8947561446817548,4.0,0.8819195067558684,3.0,0.8588936507936473,4.0
50,0.8628440986011134,8.0,0.8728383647573671,3.0,0.8601972320608648,4.0
50,0.894937962863573,3.0,0.8560487472123715,5.0,0.8689461891643676,4.0
50,0.8970150978497988,3.0,0.8945090384363086,2.0,0.8711374524465398,3.0
50,0.8380324510200309,8.0,0.8858608755798767,4.0,0.8383163190344984,7.0
50,0.787076308539927,12.0,0.8878581207589401,3.0,0.888502007083823,2.0
50,0.8344123333966172,8.0,0.8906195532658271,2.0,0.8732399317853827,2.0
50,0.8324467282029137,8.0,0.8906195532658271,2.0,0.858094752722022,5.0
50,0.8275903330828838,9.0,0.8899415453233609,4.0,0.8428112816476431,6.0
50,0.8615574720045664,5.0,0.8382708144013856,6.0,0.8781393808211948,3.0
50,0.8433667382204442,7.0,0.8795345205299681,6.0,0.858094752722022,5.0
50,0.8948002218167403,2.0,0.8922886527613774,2.0,0.8680410337137575,4.0
50,0.8554784945082372,7.0,0.8603415453233582,4.0,0.8514638987275317,6.0
50,0.8465599763872347,6.0,0.8700145874327612,5.0,0.8571302112029358,4.0
50,0.8616609030088245,5.0,0.8897503607503582,4.0,0.8601972320608648,4.0
50,0.8990406604414805,4.0,0.890046550511006,2.0,0.83596141938869,6.0
50,0.8506424063539648,7.0,0.8816577987668868,4.0,0.8914033844942911,0.0
50,0.8952114915387541,4.0,0.85888141151777,5.0,0.8845512265512224,1.0
50,0.8531864834889531,9.0,0.8502236980191481,5.0,0.8611911714548044,4.0
50,0.8638697184358213,4.0,0.8821047684638524,5.0,0.8863107438016508,3.0
50,0.8868753890737272,3.0,0.8925117932572453,3.0,0.8627275350911684,3.0
50,0.8885213945833744,4.0,0.8746795224976982,4.0,0.8883069657615088,1.0
100,0.8712696012138805,15.0,0.9276275941230478,5.0,0.9029889828032376,9.0
100,0.8881059622140537,12.0,0.9246952018944528,2.0,0.9061917125803473,7.0
100,0.9129973802839098,10.0,0.9083008364638068,9.0,0.8993731493348639,11.0
100,0.9000680834317143,9.0,0.9077965443202056,7.0,0.9206191624032516,4.0
100,0.8896482640410481,10.0,0.937385102590124,3.0,0.9028511372560336,11.0
100,0.9189282076967996,11.0,0.9025990868824336,10.0,0.898124339870413,10.0
100,0.8612964958986206,16.0,0.9236965793049209,3.0,0.9168531833140126,9.0
100,0.9236283639225736,8.0,0.9277574295587422,4.0,0.8988842296322472,9.0
100,0.899097632511023,11.0,0.9379464577687041,2.0,0.909213807093084,9.0
100,0.9049559560057082,10.0,0.9090007138718224,7.0,0.9073068270208141,11.0
100,0.9059930280245976,10.0,0.9273565213229056,5.0,0.9107961453376724,7.0
100,0.8912875567043137,13.0,0.9315951561065188,4.0,0.9165107304905412,7.0
100,0.9070043621450234,10.0,0.9312809373640698,7.0,0.906159164765714,9.0
100,0.9262723186629176,8.0,0.9029607489577308,9.0,0.90104799538899,9.0
100,0.8937770393301029,11.0,0.921664287984739,7.0,0.9015470844811736,8.0
100,0.8873722234092374,13.0,0.9066424247240336,8.0,0.8870073078760474,15.0
100,0.9016039454494232,11.0,0.9220479040496948,6.0,0.9056130874864348,9.0
100,0.9098677361447588,9.0,0.9250961847031208,6.0,0.9018872230710452,10.0
100,0.8544163214196205,19.0,0.9182920559238692,5.0,0.920093321646213,7.0
100,0.9020820273658844,11.0,0.9174856249662371,7.0,0.8916910095643552,10.0
100,0.904230146647607,10.0,0.9013156810131971,9.0,0.9035184974440548,10.0
100,0.9049648616146057,9.0,0.9309034915268374,6.0,0.9143419707244088,8.0
100,0.8682876392364661,13.0,0.9361888820111284,4.0,0.8990652708132902,12.0
100,0.8663267955945626,15.0,0.9262991135127491,6.0,0.9001686565460145,11.0
100,0.8806826073078786,14.0,0.9263131881433522,7.0,0.916922489379308,8.0
100,0.9095874628233149,11.0,0.9201095015717244,8.0,0.8744724933792507,13.0
100,0.9027946488121088,11.0,0.918083769885082,6.0,0.8826126484720912,14.0
100,0.8907586722176991,10.0,0.9365684963361972,4.0,0.9089048623782076,9.0
100,0.8717717079819564,14.0,0.9305965335169872,5.0,0.8974391645868308,10.0
100,0.9139041224287509,7.0,0.9070129903883142,8.0,0.9049226869778524,10.0
200,0.9097767163221668,24.0,0.9356913834903164,14.0,0.9168861382656064,24.0
200,0.9149643433881606,21.0,0.9461333127848549,11.0,0.920282038233414,25.0
200,0.9209461398611276,19.0,0.949777488963602,11.0,0.91996879641084,22.0
200,0.8724798382074265,31.0,0.9524120449798116,10.0,0.90432344717572,27.0
200,0.8980278734025084,25.0,0.947418492724108,9.0,0.9275602400470336,19.0
