budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
50,0.7477553304904112,14.0,0.7890367448471978,8.0,0.7216976782752971,15.0
100,0.7599878933505904,26.0,0.7512710554371063,27.0,0.7073239971051911,32.0
100,0.7968149253731392,23.0,0.7959150653658166,24.0,0.6405731795567705,39.0
100,0.7265730577879898,30.0,0.742394647773896,28.0,0.6224004161387772,42.0
100,0.7008561578074612,35.0,0.7551004673601748,29.0,0.6587374835777906,36.0
100,0.7381110163468436,30.0,0.8457061128275619,18.0,0.7013367689066702,33.0
100,0.6675309989139653,37.0,0.7988208815231252,22.0,0.6709301899593025,37.0
100,0.7531797678275349,29.0,0.7872217775874348,22.0,0.6321301429886923,40.0
100,0.7316844349680236,31.0,0.8374956261473421,18.0,0.5856055576526221,44.0
100,0.7387725969085119,28.0,0.7456712481548363,28.0,0.6789297226274721,36.0
100,0.7702953785849365,27.0,0.8027294770168345,21.0,0.6734290570954831,35.0
100,0.7384274123886126,31.0,0.7795287311449187,25.0,0.6641557701921099,36.0
100,0.7059233307148539,35.0,0.7620589334031654,27.0,0.7498823092330615,30.0
100,0.7778068967614237,24.0,0.8196954077651004,21.0,0.6649102418579454,37.0
100,0.7836099502487615,25.0,0.7671084904608666,25.0,0.6610774891774975,36.0
100,0.7787187870172998,25.0,0.7333915121362946,30.0,0.6691688350795659,37.0
100,0.7504087108318118,28.0,0.8291122823620669,19.0,0.6863057686396469,34.0
100,0.7979628280167838,22.0,0.7371636728637578,31.0,0.6668008779631338,37.0
100,0.7627972824950934,25.0,0.8000872363467232,21.0,0.6346737940731216,41.0
100,0.6852753682567629,37.0,0.7680667402336744,24.0,0.7405626761298466,30.0
100,0.7081719797005022,33.0,0.7451446038207294,29.0,0.6739669509594963,35.0
100,0.7274591004875439,31.0,0.8004774044450841,22.0,0.6762577545174641,37.0
100,0.7876608323334219,23.0,0.7873233345939061,22.0,0.6406617489329606,40.0
100,0.7538977069539581,27.0,0.8191536419066706,19.0,0.7005077981305667,33.0
100,0.744267760100602,29.0,0.7350747347790616,30.0,0.7209088578844974,33.0
100,0.7332280485683536,31.0,0.7637493997318093,25.0,0.6713786748077875,37.0
100,0.6981913254241686,35.0,0.7791714641363753,24.0,0.7116620233232884,31.0
100,0.7863040003601952,23.0,0.8413744334682037,18.0,0.6603651439770926,36.0
100,0.7491106787491177,26.0,0.8501891253074344,16.0,0.6644634318837459,39.0
100,0.6585619085026081,39.0,0.7128916644846015,32.0,0.7010885622126926,34.0
100,0.7450234507745959,30.0,0.7082513206053755,33.0,0.6263953926022156,41.0
200,0.7382568968728245,62.0,0.7678895274395761,56.0,0.6357180213097247,79.0
200,0.7130644440703819,66.0,0.7318985891667943,66.0,0.7223534086512203,60.0
200,0.7361798495187944,61.0,0.8023290683546647,50.0,0.6351023147160779,81.0
200,0.6685204921039278,73.0,0.8078172593950931,47.0,0.6296962119026789,81.0
200,0.6912967701176731,69.0,0.7375405236473769,63.0,0.6626338974832559,75.0
200,0.7240420450795381,61.0,0.8208372974832723,43.0,0.6513838075591929,73.0
200,0.7658626607223679,52.0,0.7618629793759969,57.0,0.6875163035326326,71.0
200,0.7088473015873087,63.0,0.7446357963039898,60.0,0.6400666042040344,79.0
200,0.7668261298421447,53.0,0.7735173040572456,53.0,0.6447812201032951,76.0
200,0.7634887624803628,54.0,0.7407419479758695,61.0,0.7326377675629341,62.0
200,0.7312443827400382,63.0,0.8217237451404891,49.0,0.6941799065680432,69.0
200,0.7677005652623022,56.0,0.7432461099723595,58.0,0.6247021968081762,81.0
200,0.7486331424440931,61.0,0.770422145402035,53.0,0.6537198649921417,73.0
200,0.7700196950668822,52.0,0.7853155924889836,51.0,0.5986954563858622,88.0
200,0.7306456537101582,59.0,0.7796196737448412,54.0,0.6633994252108227,75.0
200,0.702031069862266,66.0,0.8222969805853495,42.0,0.6603791018940965,75.0
200,0.6897648245260262,71.0,0.7790438986726691,56.0,0.6668516928345369,71.0
200,0.7687087602527958,53.0,0.7794889957781498,51.0,0.6632655307460616,74.0
200,0.7018207931730392,68.0,0.7874582229805638,50.0,0.6116955460791378,84.0
200,0.7045537734289293,68.0,0.7602436138274205,58.0,0.6401631186562724,81.0
200,0.7369254542960813,64.0,0.7999858094984837,48.0,0.5986071145136247,84.0
200,0.684452923388849,72.0,0.7964027629378181,50.0,0.6596276656119113,72.0
