budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
50,0.7312582683982689,19.0,0.6030492063492019,22.0,0.6030492063492019,22.0
50,0.7813166666666662,18.0,0.5349044011543979,27.0,0.5349044011543979,27.0
50,0.6777618357487925,23.0,0.608272808302804,21.0,0.608272808302804,21.0
50,0.6364055555555622,22.0,0.7006317171717144,18.0,0.7006317171717144,18.0
50,0.6596291187739558,20.0,0.6259096459096414,22.0,0.6259096459096414,22.0
50,0.736982539682544,19.0,0.5852283838383799,25.0,0.5852283838383799,25.0
50,0.7381309523809503,21.0,0.5908331313131286,22.0,0.5908331313131286,22.0
50,0.7132481962481976,21.0,0.6812175324675278,20.0,0.6812175324675278,20.0
50,0.6922736507936555,18.0,0.5615440115440063,25.0,0.5615440115440063,25.0
50,0.7781217543859644,19.0,0.6450770707070672,20.0,0.6450770707070672,20.0
50,0.7403360461760466,19.0,0.6466601587301555,21.0,0.6466601587301555,21.0
50,0.72587222222222,20.0,0.6022011111111074,23.0,0.6022011111111074,23.0
50,0.778065873015872,17.0,0.6580419769119721,21.0,0.6580419769119721,21.0
50,0.7318998556998559,19.0,0.6773037373737345,19.0,0.6773037373737345,19.0
50,0.7632088888888857,21.0,0.6574711111111062,20.0,0.6574711111111062,20.0
50,0.7450017543859633,21.0,0.7116074236874219,16.0,0.7116074236874219,16.0
50,0.7997033333333334,17.0,0.588798888888886,23.0,0.588798888888886,23.0
50,0.6923180952381003,18.0,0.4859861471861425,30.0,0.4859861471861425,30.0
50,0.6812167989417998,22.0,0.6489525829725815,20.0,0.6489525829725815,20.0
50,0.7326530158730198,17.0,0.5932097979797941,23.0,0.5932097979797941,23.0
50,0.7104580246913608,19.0,0.5928653535353484,23.0,0.5928653535353484,23.0
50,0.6790019841269843,22.0,0.5443213708513681,27.0,0.5443213708513681,27.0
50,0.7494611111111086,19.0,0.6359529292929251,22.0,0.6359529292929251,22.0
50,0.6125629629629701,23.0,0.6497806349206281,21.0,0.6497806349206281,21.0
50,0.6892097722567301,20.0,0.7045011688311648,18.0,0.7045011688311648,18.0
50,0.7141074074074104,19.0,0.621904098124094,22.0,0.621904098124094,22.0
50,0.7510855555555548,21.0,0.6346169264069246,21.0,0.6346169264069246,21.0
50,0.7377449275362322,20.0,0.6631068253968226,20.0,0.6631068253968226,20.0
50,0.7432166666666657,20.0,0.5998982972582945,23.0,0.5998982972582945,23.0
50,0.7337092063492091,18.0,0.5461716738816687,26.0,0.5461716738816687,26.0
100,0.7485098284072547,34.0,0.5129200828157312,53.0,0.5129200828157312,53.0
100,0.6923253145873749,39.0,0.5666757052609181,48.0,0.5666757052609181,48.0
100,0.7293514141414126,40.0,0.6372082251082205,39.0,0.6372082251082205,39.0
100,0.6595573951973969,41.0,0.5261468975468939,53.0,0.5261468975468939,53.0
100,0.7403234101546575,43.0,0.5879471717171687,45.0,0.5879471717171687,45.0
100,0.6627984292197318,43.0,0.5699342568542514,47.0,0.5699342568542514,47.0
100,0.6863767675788282,39.0,0.6115996089256913,44.0,0.6115996089256913,44.0
100,0.691302612942611,43.0,0.5454143978303204,52.0,0.5454143978303204,52.0
100,0.7178997354497351,39.0,0.6323335612535577,41.0,0.6323335612535577,41.0
100,0.7546273099415196,36.0,0.6426495622895612,40.0,0.6426495622895612,40.0
100,0.8089251282051289,30.0,0.5696282828282788,48.0,0.5696282828282788,48.0
100,0.7458461664261664,36.0,0.6401699746951897,41.0,0.6401699746951897,41.0
100,0.7016760322523481,40.0,0.5822589250904991,46.0,0.5822589250904991,46.0
100,0.6741655762755752,43.0,0.6323344588744537,40.0,0.6323344588744537,40.0
100,0.6734708329369524,37.0,0.6310376190476171,41.0,0.6310376190476171,41.0
100,0.6626413725490209,41.0,0.6090558157623327,43.0,0.6090558157623327,43.0
100,0.7377816894216955,31.0,0.587229996549343,47.0,0.587229996549343,47.0
100,0.7145532107023416,37.0,0.6501046209507046,38.0,0.6501046209507046,38.0
100,0.7358660021265275,37.0,0.5840656806156763,46.0,0.5840656806156763,46.0
100,0.6506634204793064,41.0,0.5595724143692534,47.0,0.5595724143692534,47.0
100,0.7283902729044818,40.0,0.6133783850931631,44.0,0.6133783850931631,44.0
100,0.6828909217488155,41.0,0.6020205460291015,43.0,0.6020205460291015,43.0
100,0.7349809523809516,37.0,0.6506375372775342,40.0,0.6506375372775342,40.0
100,0.7031518518518498,43.0,0.6384711642743189,41.0,0.6384711642743189,41.0
100,0.7448960630945539,33.0,0.5590807549175931,49.0,0.5590807549175931,49.0
100,0.751922590802826,33.0,0.5317579695158586,51.0,0.5317579695158586,51.0
100,0.6351157516339894,44.0,0.6004323728123674,42.0,0.6004323728123674,42.0
100,0.7521508478776145,31.0,0.6143831746031714,44.0,0.6143831746031714,44.0
100,0.7505818606230371,35.0,0.572139799234578,47.0,0.572139799234578,47.0
100,0.7019945669729888,42.0,0.5931851948051913,45.0,0.5931851948051913,45.0
200,0.6837451485551493,77.0,0.6486626301476264,80.0,0.6486626301476264,80.0
200,0.660407155844157,79.0,0.6300385277527976,80.0,0.6300385277527976,80.0
200,0.7171901906727627,66.0,0.5998179882209249,87.0,0.5998179882209249,87.0
200,0.7143607164598341,73.0,0.6104638162694676,83.0,0.6104638162694676,83.0
200,0.6504804980399714,86.0,0.6002194736842063,85.0,0.6002194736842063,85.0
200,0.6787983504594846,75.0,0.5519433586021778,97.0,0.5519433586021778,97.0
200,0.7245611420149283,72.0,0.6402153267973827,81.0,0.6402153267973827,81.0
200,0.6900271088354362,80.0,0.5961588007910674,86.0,0.5961588007910674,86.0
200,0.7071491733349444,75.0,0.5863040119514236,90.0,0.5863040119514236,90.0
200,0.7073913593317247,77.0,0.5984592651278912,89.0,0.5984592651278912,89.0
200,0.6832779785809893,83.0,0.5759358882746477,91.0,0.5759358882746477,91.0
200,0.6620576106934031,76.0,0.5541766820359334,96.0,0.5541766820359334,96.0
200,0.7047233633633616,84.0,0.6149943653543433,82.0,0.6149943653543433,82.0
200,0.6447215507765827,86.0,0.6003208880308838,86.0,0.6003208880308838,86.0
200,0.6760253025521964,76.0,0.5609651943542455,93.0,0.5609651943542455,93.0
200,0.7121243915343924,71.0,0.5926436614196577,87.0,0.5926436614196577,87.0
200,0.6604555087212973,85.0,0.5819025552225507,89.0,0.5819025552225507,89.0
200,0.6827790231990235,77.0,0.5720875932846483,92.0,0.5720875932846483,92.0
200,0.7069474941724949,73.0,0.5976208814448706,87.0,0.5976208814448706,87.0
200,0.6544610003790562,89.0,0.6163190278424979,83.0,0.6163190278424979,83.0
200,0.6996633211233221,73.0,0.5033426733500368,105.0,0.5033426733500368,105.0
200,0.6619665373951417,82.0,0.5884320923138121,88.0,0.5884320923138121,88.0
200,0.6897118323959297,75.0,0.5865345724545681,89.0,0.5865345724545681,89.0
200,0.687585000349186,79.0,0.6067035562036336,85.0,0.6067035562036336,85.0
200,0.6837598105111268,75.0,0.5688495248626622,96.0,0.5688495248626622,96.0
200,0.6907574476645384,73.0,0.6001906625286004,88.0,0.6001906625286004,88.0
200,0.6489632089093735,77.0,0.5791887787636639,89.0,0.5791887787636639,89.0
200,0.7117290367258028,71.0,0.597789534810792,87.0,0.597789534810792,87.0
200,0.6400036687939792,84.0,0.5778729851472548,90.0,0.5778729851472548,90.0
200,0.6641864218374229,77.0,0.6304670329704836,84.0,0.6304670329704836,84.0
400,0.6474941881625398,158.0,0.5940758731954563,172.0,0.5940758731954563,172.0
400,0.7109788510094146,145.0,0.58179148740706,182.0,0.58179148740706,182.0
400,0.6904554006716566,142.0,0.577815090589968,177.0,0.577815090589968,177.0
400,0.6880110906450141,143.0,0.5510339344462171,190.0,0.5510339344462171,190.0
400,0.6936330733830727,152.0,0.5941228180113785,180.0,0.5941228180113785,180.0
400,0.6877689001199596,148.0,0.5909001295305953,173.0,0.5909001295305953,173.0
400,0.6649142916225768,147.0,0.6094604862348382,166.0,0.6094604862348382,166.0
400,0.6719177952751156,151.0,0.5774477705264875,180.0,0.5774477705264875,180.0
400,0.6413305383063379,160.0,0.5779886868686825,178.0,0.5779886868686825,178.0
400,0.6789319182498585,144.0,0.5664462189412283,181.0,0.5664462189412283,181.0
400,0.6514185676433024,161.0,0.5812066195623274,178.0,0.5812066195623274,178.0
400,0.6630371661888688,153.0,0.5850234861775611,182.0,0.5850234861775611,182.0
400,0.6560616593020112,160.0,0.5425123692441586,194.0,0.5425123692441586,194.0
400,0.6754685729260763,154.0,0.5781095239634263,178.0,0.5781095239634263,178.0
400,0.6854680583146137,151.0,0.5834387297782506,174.0,0.5834387297782506,174.0
400,0.6983433071606336,138.0,0.6089462729727393,166.0,0.6089462729727393,166.0
400,0.6327596329777732,166.0,0.5521662500504958,190.0,0.5521662500504958,190.0
400,0.6907168760362454,146.0,0.5374030125968471,193.0,0.5374030125968471,193.0
400,0.6856143310410366,150.0,0.5702129656191717,180.0,0.5702129656191717,180.0
400,0.6934284159208599,149.0,0.5727183166140634,180.0,0.5727183166140634,180.0
400,0.6888076032346961,145.0,0.5550984782582394,188.0,0.5550984782582394,188.0
400,0.6714179835465088,154.0,0.5547959011543973,190.0,0.5547959011543973,190.0
400,0.6768460344425677,153.0,0.5560592950016915,188.0,0.5560592950016915,188.0
400,0.6570758952114057,158.0,0.5990818582253121,174.0,0.5990818582253121,174.0
400,0.654071622729713,157.0,0.555985000129827,187.0,0.555985000129827,187.0
400,0.7016973452039929,147.0,0.5564936893971857,186.0,0.5564936893971857,186.0
400,0.6991963564051275,154.0,0.5853623815186177,179.0,0.5853623815186177,179.0
400,0.6953539990270352,145.0,0.5506982453579203,189.0,0.5506982453579203,189.0
400,0.6651754499748608,167.0,0.526912441234867,198.0,0.526912441234867,198.0
400,0.6871778268143094,152.0,0.5640730476062501,186.0,0.5640730476062501,186.0
800,0.6502115790791877,317.0,0.5899856627561835,344.0,0.5899856627561835,344.0
800,0.6554666629130401,306.0,0.5884644400252543,351.0,0.5884644400252543,351.0
800,0.6429044613012863,309.0,0.5675768698612587,369.0,0.5675768698612587,369.0
800,0.678350458902117,302.0,0.5753785240380138,356.0,0.5753785240380138,356.0
800,0.6626497373689726,310.0,0.5953685854219292,351.0,0.5953685854219292,351.0
800,0.6942877018196689,304.0,0.5615814701406097,375.0,0.5615814701406097,375.0
800,0.6668902226762283,307.0,0.5970980581543087,357.0,0.5970980581543087,357.0
800,0.6362141925422004,321.0,0.5716264125435481,359.0,0.5716264125435481,359.0
800,0.6678565704963205,304.0,0.5852219636569929,352.0,0.5852219636569929,352.0
800,0.6883017786077588,305.0,0.5709791042874938,356.0,0.5709791042874938,356.0
800,0.6772132868147067,301.0,0.5963126187536448,341.0,0.5963126187536448,341.0
800,0.650730404405653,312.0,0.5668015257853762,367.0,0.5668015257853762,367.0
800,0.6544102095658134,320.0,0.5702472764855979,354.0,0.5702472764855979,354.0
800,0.6761273936248886,299.0,0.5788670624266814,355.0,0.5788670624266814,355.0
800,0.6666983169943004,296.0,0.5931191974526719,355.0,0.5931191974526719,355.0
800,0.6591564266378942,306.0,0.5706534995624613,362.0,0.5706534995624613,362.0
800,0.6737924638796778,297.0,0.6337635961257158,318.0,0.6337635961257158,318.0
800,0.6649479548671373,315.0,0.5585995968146494,370.0,0.5585995968146494,370.0
800,0.6797136075435757,300.0,0.5818354924355589,351.0,0.5818354924355589,351.0
800,0.6581733468529755,306.0,0.5542600492544449,367.0,0.5542600492544449,367.0
800,0.6507617252116609,310.0,0.6087018577687857,337.0,0.6087018577687857,337.0
