budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
50,0.7535039426523383,17.0,0.6349528664799253,24.0,0.6349528664799253,24.0
50,0.7904363984674367,17.0,0.6585147712418313,23.0,0.6585147712418313,23.0
50,0.7568423655914028,17.0,0.6877431746031728,23.0,0.6877431746031728,23.0
50,0.7189228282828397,17.0,0.6968695238095238,22.0,0.6968695238095238,22.0
50,0.7235157575757675,18.0,0.667712063492061,24.0,0.667712063492061,24.0
100,0.7156505820105908,34.0,0.6495774025974013,48.0,0.6495774025974013,48.0
100,0.6773282587064804,37.0,0.6447102693602702,43.0,0.6447102693602702,43.0
100,0.7988267857142893,32.0,0.5959515514115519,47.0,0.5959515514115519,47.0
100,0.6868979601990157,36.0,0.6160568868868888,44.0,0.6160568868868888,44.0
100,0.6783011111111221,38.0,0.5934448148148146,50.0,0.5934448148148146,50.0
100,0.7194379166666753,34.0,0.6025558733667365,49.0,0.6025558733667365,49.0
100,0.6669200000000137,38.0,0.6314126390276379,49.0,0.6314126390276379,49.0
100,0.6924554861111207,37.0,0.6471264335664333,45.0,0.6471264335664333,45.0
100,0.6982665359477247,35.0,0.6268409677419358,46.0,0.6268409677419358,46.0
100,0.7145495238095316,35.0,0.603041362791365,45.0,0.603041362791365,45.0
100,0.8045043274853849,27.0,0.5747285185185199,49.0,0.5747285185185199,49.0
100,0.6886476068376172,37.0,0.6276597668997667,48.0,0.6276597668997667,48.0
100,0.7399200288600368,31.0,0.6675781481481482,42.0,0.6675781481481482,42.0
100,0.6861914925373254,36.0,0.6362384511784522,44.0,0.6362384511784522,44.0
100,0.7120264646464721,36.0,0.6804024019458791,44.0,0.6804024019458791,44.0
100,0.7021045833333419,36.0,0.6163257109557112,46.0,0.6163257109557112,46.0
100,0.7156102020202085,37.0,0.5529555555555568,51.0,0.5529555555555568,51.0
100,0.6610448258706587,39.0,0.5322757393483726,52.0,0.5322757393483726,52.0
100,0.7606422649572736,29.0,0.6098675570785246,48.0,0.6098675570785246,48.0
100,0.7611739438339481,36.0,0.6838566898801669,43.0,0.6838566898801669,43.0
100,0.7689150059737229,29.0,0.6009209199522114,50.0,0.6009209199522114,50.0
100,0.7827077777777843,28.0,0.6453888888888906,41.0,0.6453888888888906,41.0
100,0.7245496187683357,34.0,0.6077240044555862,45.0,0.6077240044555862,45.0
100,0.6266076034858545,42.0,0.5818160101010079,56.0,0.5818160101010079,56.0
100,0.7279520512820614,31.0,0.6405859066859054,46.0,0.6405859066859054,46.0
100,0.7348962268518615,32.0,0.6521392877492872,45.0,0.6521392877492872,45.0
100,0.6926453783739102,39.0,0.6186041921041935,45.0,0.6186041921041935,45.0
100,0.6041960317460506,44.0,0.6580699999999984,47.0,0.6580699999999984,47.0
100,0.7001107692307784,35.0,0.6535516955266943,46.0,0.6535516955266943,46.0
100,0.6910647263681703,36.0,0.6467382597092284,44.0,0.6467382597092284,44.0
200,0.686594203628802,73.0,0.6370978078179059,97.0,0.6370978078179059,97.0
200,0.6663239359081565,75.0,0.6159341052984397,90.0,0.6159341052984397,90.0
200,0.6667181691408118,75.0,0.5642482498014547,97.0,0.5642482498014547,97.0
200,0.6761785791937212,71.0,0.5924576824255716,95.0,0.5924576824255716,95.0
200,0.7038769127169211,70.0,0.5774524511724501,96.0,0.5774524511724501,96.0
200,0.6752920239136884,72.0,0.5951290935071872,100.0,0.5951290935071872,100.0
200,0.7180821764864205,68.0,0.5633234647564194,96.0,0.5633234647564194,96.0
200,0.7097287614989389,66.0,0.6288653009408891,88.0,0.6288653009408891,88.0
200,0.6904956375982794,69.0,0.6242113352777883,86.0,0.6242113352777883,86.0
200,0.7364178045764649,70.0,0.5880773880684643,100.0,0.5880773880684643,100.0
200,0.6626753440023786,74.0,0.5775288581244469,95.0,0.5775288581244469,95.0
200,0.6826015466015576,71.0,0.6071824204897278,90.0,0.6071824204897278,90.0
200,0.6827774767602861,72.0,0.5792919417059416,96.0,0.5792919417059416,96.0
200,0.6233885858585979,81.0,0.6652563688633331,92.0,0.6652563688633331,92.0
200,0.6995974358358833,68.0,0.5950595924062694,89.0,0.5950595924062694,89.0
200,0.6717685580369541,75.0,0.6270573127262602,91.0,0.6270573127262602,91.0
200,0.6787720219246534,75.0,0.6248472773988839,84.0,0.6248472773988839,84.0
200,0.6697777296777396,74.0,0.6153402221332869,88.0,0.6153402221332869,88.0
200,0.7153917564307118,67.0,0.6411087593798319,97.0,0.6411087593798319,97.0
200,0.6879391149591245,70.0,0.6000871891800548,94.0,0.6000871891800548,94.0
200,0.6705038665038767,74.0,0.6027527779938038,91.0,0.6027527779938038,91.0
200,0.6179612794612926,82.0,0.6007784895496675,88.0,0.6007784895496675,88.0
200,0.7362842636895329,66.0,0.6362332029249158,99.0,0.6362332029249158,99.0
200,0.7093312842376557,68.0,0.6373770157579938,88.0,0.6373770157579938,88.0
200,0.667959780092604,73.0,0.6175369295460867,96.0,0.6175369295460867,96.0
200,0.683256054484243,75.0,0.6406597226399324,88.0,0.6406597226399324,88.0
200,0.6333182661782779,80.0,0.5910347247175706,94.0,0.5910347247175706,94.0
200,0.6494265193893212,76.0,0.5725002341719182,93.0,0.5725002341719182,93.0
200,0.723173540903548,67.0,0.5849298941798948,91.0,0.5849298941798948,91.0
200,0.6247409754028951,82.0,0.5477070605678427,99.0,0.5477070605678427,99.0
400,0.6757091726014834,143.0,0.5474445221220774,192.0,0.5474445221220774,192.0
400,0.6799855942325037,143.0,0.5739611443634373,184.0,0.5739611443634373,184.0
400,0.6393273853256827,155.0,0.5784205562258737,188.0,0.5784205562258737,188.0
400,0.6596298803243635,150.0,0.5538060745033846,198.0,0.5538060745033846,198.0
400,0.6427093781220855,151.0,0.6031887536595738,179.0,0.6031887536595738,179.0
400,0.7009767538337831,135.0,0.5815260468200427,182.0,0.5815260468200427,182.0
400,0.6657768085267026,146.0,0.5921704320344141,184.0,0.5921704320344141,184.0
400,0.6683119346762728,143.0,0.5947995548691242,181.0,0.5947995548691242,181.0
400,0.6572953960490459,149.0,0.596185705490469,181.0,0.596185705490469,181.0
400,0.6519707560214894,150.0,0.5955673542993232,178.0,0.5955673542993232,178.0
400,0.6824330941116081,139.0,0.5895262153792181,188.0,0.5895262153792181,188.0
400,0.6670196384272936,145.0,0.5799377275417336,193.0,0.5799377275417336,193.0
400,0.6774794044504793,141.0,0.5974333681975288,182.0,0.5974333681975288,182.0
400,0.6847063452218325,145.0,0.5570201541799424,188.0,0.5570201541799424,188.0
400,0.6679309455325563,143.0,0.5910788331026424,190.0,0.5910788331026424,190.0
400,0.6687750177463331,144.0,0.5842963148236957,191.0,0.5842963148236957,191.0
400,0.6781409784004107,141.0,0.5800819367590822,182.0,0.5800819367590822,182.0
400,0.6874176421796245,142.0,0.5806982052398786,192.0,0.5806982052398786,192.0
400,0.6669601515257506,139.0,0.5791104694315735,199.0,0.5791104694315735,199.0
400,0.6485359853586045,150.0,0.5655024344013833,195.0,0.5655024344013833,195.0
400,0.6459581334684734,154.0,0.6090104687411366,187.0,0.6090104687411366,187.0
400,0.6634508625651001,149.0,0.5961215135261992,182.0,0.5961215135261992,182.0
400,0.681755469890838,145.0,0.5694162856020735,201.0,0.5694162856020735,201.0
400,0.7037205454000266,138.0,0.5901435320090687,203.0,0.5901435320090687,203.0
