budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
50,0.7876606965174129,15.0,0.7518482587064677,20.0,0.6646316146540027,23.0
50,0.8264960199004975,12.0,0.7348059701492538,21.0,0.694537449118046,23.0
50,0.7202368159203979,19.0,0.8135398009950249,16.0,0.6811658073270014,23.0
50,0.8119706467661691,13.0,0.8272686567164179,15.0,0.6779702849389416,24.0
50,0.6576839137645107,22.0,0.8717164179104477,11.0,0.5700586160108548,27.0
50,0.6384192371475954,23.0,0.7163189820130118,20.0,0.5879093622795115,26.0
50,0.7656129353233829,16.0,0.7821548029085342,16.0,0.60059565807327,29.0
50,0.6624774461028192,21.0,0.7535671641791044,20.0,0.7282522388059702,22.0
50,0.7580447761194029,16.0,0.817592039800995,15.0,0.6419689280868385,24.0
50,0.7657666666666667,16.0,0.8218518943742824,11.0,0.7322074626865671,22.0
50,0.7035069651741294,19.0,0.6969875621890547,24.0,0.6401553595658073,27.0
50,0.7901,15.0,0.7889701492537313,17.0,0.6642255088195387,24.0
50,0.6828402985074626,22.0,0.7948482587064676,17.0,0.648900407055631,21.0
50,0.7315137645107794,17.0,0.7974856486796785,14.0,0.534416960651289,28.0
50,0.6670258706467661,22.0,0.7487916188289323,18.0,0.6610614654002713,23.0
50,0.7938343283582089,15.0,0.7533761959433601,17.0,0.6355704206241519,24.0
50,0.6719688225538971,19.0,0.8295547263681592,15.0,0.7176344640434192,18.0
50,0.6666507462686567,23.0,0.7646871412169921,17.0,0.6865598371777476,22.0
50,0.7153087893864014,18.0,0.8039800995024876,15.0,0.7337523744911805,18.0
50,0.5941364842454395,24.0,0.8168383084577114,14.0,0.6971478968792402,21.0
50,0.6502117744610282,21.0,0.8107089552238806,16.0,0.6628329715061059,24.0
50,0.718847263681592,20.0,0.8090472636815921,15.0,0.6612286295793759,24.0
50,0.7762447761194029,16.0,0.7801274397244546,16.0,0.5664541383989146,26.0
50,0.7745975124378109,15.0,0.8092338308457712,15.0,0.6506838534599728,23.0
50,0.6299933665008292,24.0,0.7475746268656717,20.0,0.6824523744911805,23.0
50,0.7302361525704808,17.0,0.7440099502487563,20.0,0.6536016282225237,26.0
50,0.7089864013266998,18.0,0.8160472636815921,16.0,0.6709868385345997,21.0
50,0.6747112769485903,20.0,0.7290508993494067,17.0,0.6087987788331072,28.0
50,0.699975456053068,18.0,0.8034751243781095,16.0,0.6402255088195387,26.0
50,0.6226796019900498,25.0,0.8659900497512438,12.0,0.5785392130257803,27.0
100,0.7670161206952252,34.0,0.7671318407960199,40.0,0.6100881792337016,51.0
100,0.7294906463354225,37.0,0.752324913892078,39.0,0.6811349529409232,45.0
