budget,accuracy_G,failures_G,accuracy_H,failures_H,accuracy_I,failures_I
50,0.6802285714285715,21.0,0.6116574074074075,18.0,0.6116574074074075,18.0
50,0.7781523809523809,16.0,0.5320632275132275,22.0,0.5320632275132275,22.0
50,0.6479587301587302,23.0,0.6746171957671958,16.0,0.6746171957671958,16.0
50,0.6470132756132756,21.0,0.5170458201058201,23.0,0.5170458201058201,23.0
50,0.5845238095238096,27.0,0.5079421164021164,24.0,0.5079421164021164,24.0
50,0.7146984126984127,18.0,0.6960074074074074,15.0,0.6960074074074074,15.0
50,0.6411428571428571,24.0,0.6105296296296296,18.0,0.6105296296296296,18.0
50,0.6736698412698412,18.0,0.5158421164021164,22.0,0.5158421164021164,22.0
50,0.6268634920634921,23.0,0.5192542328042329,23.0,0.5192542328042329,23.0
50,0.7478063492063491,17.0,0.5592600529100529,21.0,0.5592600529100529,21.0
50,0.6660666666666666,21.0,0.5662597883597884,20.0,0.5662597883597884,20.0
50,0.6030891774891776,25.0,0.5432275661375661,20.0,0.5432275661375661,20.0
50,0.6881015873015872,21.0,0.5631611111111111,21.0,0.5631611111111111,21.0
50,0.7250063492063492,18.0,0.6033613756613756,19.0,0.6033613756613756,19.0
50,0.6117619047619047,25.0,0.6121895238095239,19.0,0.6121895238095239,19.0
50,0.6720761904761905,22.0,0.6209613756613757,18.0,0.6209613756613757,18.0
50,0.7120034632034632,20.0,0.5367018518518518,23.0,0.5367018518518518,23.0
50,0.6779999999999999,21.0,0.5589380952380952,22.0,0.5589380952380952,22.0
50,0.6627206349206349,22.0,0.5615113756613757,20.0,0.5615113756613757,20.0
50,0.6968920634920635,20.0,0.5685592592592592,20.0,0.5685592592592592,20.0
50,0.5982571428571428,25.0,0.6942375661375662,15.0,0.6942375661375662,15.0
50,0.6593809523809524,23.0,0.4007076719576721,28.0,0.4007076719576721,28.0
50,0.6729082251082251,21.0,0.5917579365079365,19.0,0.5917579365079365,19.0
50,0.7370857142857143,18.0,0.4031246031746032,27.0,0.4031246031746032,27.0
50,0.6767463203463204,22.0,0.6326148148148149,18.0,0.6326148148148149,18.0
50,0.6266129870129871,24.0,0.5608296296296296,20.0,0.5608296296296296,20.0
50,0.6788349206349207,20.0,0.6009021164021164,20.0,0.6009021164021164,20.0
50,0.7306666666666667,19.0,0.4578685185185185,25.0,0.4578685185185185,25.0
50,0.6552666666666667,23.0,0.4952891534391534,24.0,0.4952891534391534,24.0
50,0.6475396825396826,22.0,0.7170335978835979,14.0,0.7170335978835979,14.0
100,0.7064263136863136,38.0,0.5698184112619407,41.0,0.5698184112619407,41.0
100,0.6526955222555223,44.0,0.5674133182503771,42.0,0.5674133182503771,42.0
100,0.7419771073371073,36.0,0.5869465359477124,39.0,0.5869465359477124,39.0
100,0.7106661560661559,38.0,0.6039997838109603,38.0,0.6039997838109603,38.0
100,0.6684755244755245,43.0,0.6655225942684766,31.0,0.6655225942684766,31.0
100,0.655987659007659,43.0,0.45436279537456,51.0,0.45436279537456,51.0
100,0.6270650305250305,48.0,0.5682363448969332,42.0,0.5682363448969332,42.0
100,0.616091726051726,46.0,0.563346515837104,42.0,0.563346515837104,42.0
100,0.6474873415473414,42.0,0.5910161689291101,40.0,0.5910161689291101,40.0
100,0.700570917970918,41.0,0.5404823177476119,45.0,0.5404823177476119,45.0
100,0.739371956931957,36.0,0.5931849472096531,39.0,0.5931849472096531,39.0
100,0.6475439072039072,45.0,0.5537185470085471,41.0,0.5537185470085471,41.0
100,0.6464773404373404,45.0,0.5462031171442936,42.0,0.5462031171442936,42.0
100,0.6438602686202686,47.0,0.4723054952237306,48.0,0.4723054952237306,48.0
100,0.6149636030636031,49.0,0.4863152991452992,49.0,0.4863152991452992,49.0
100,0.6567459118659118,42.0,0.634033137254902,34.0,0.634033137254902,34.0
100,0.6567482073482074,44.0,0.5044920160884867,47.0,0.5044920160884867,47.0
100,0.6759564724164724,42.0,0.5800758823529413,40.0,0.5800758823529413,40.0
100,0.6958998068598068,40.0,0.5904476923076923,39.0,0.5904476923076923,39.0
100,0.6899539926739926,41.0,0.5642883056812469,42.0,0.5642883056812469,42.0
100,0.6251434321234322,46.0,0.4692382403217698,49.0,0.4692382403217698,49.0
100,0.609575912975913,50.0,0.6400949924585219,36.0,0.6400949924585219,36.0
100,0.6571224064824064,44.0,0.6011337958773253,40.0,0.6011337958773253,40.0
100,0.6856367188367188,42.0,0.612867259929613,38.0,0.612867259929613,38.0
100,0.6917564013764014,40.0,0.5946196732026143,37.0,0.5946196732026143,37.0
100,0.7284006282606282,36.0,0.5143451885369532,45.0,0.5143451885369532,45.0
100,0.6642791608391608,43.0,0.5247053645047762,43.0,0.5247053645047762,43.0
100,0.6873933732933732,42.0,0.4658482805429864,48.0,0.4658482805429864,48.0
100,0.6727873681873682,42.0,0.5508492609351433,42.0,0.5508492609351433,42.0
