budget,accuracy_D,failures_D,accuracy_E,failures_E,accuracy_F,failures_F
50,0.6872057569296375,15.0,0.7852646766169155,12.0,0.5147759417199715,23.0
50,0.6559189765458422,18.0,0.7939572139303482,12.0,0.7265028429282161,14.0
50,0.7169513148542999,15.0,0.7720238805970149,12.0,0.6782000710732055,16.0
50,0.670225302061123,18.0,0.7920378109452736,11.0,0.6999202203269368,16.0
50,0.6954633972992181,17.0,0.8415124378109453,10.0,0.6575309168443497,18.0
50,0.7189001421464107,16.0,0.7413711442786071,14.0,0.6905794243070362,16.0
50,0.7213740582800285,15.0,0.7355333333333334,12.0,0.6216734186211799,19.0
50,0.6931232409381662,17.0,0.7673104477611941,12.0,0.7361499644633973,13.0
50,0.6010234541577826,20.0,0.8419323383084577,9.0,0.771844882729211,12.0
50,0.7771329068941009,13.0,0.7477840796019901,13.0,0.4564847192608386,25.0
50,0.6859360341151386,17.0,0.8171402985074627,10.0,0.6082638592750533,19.0
50,0.7890092395167022,12.0,0.8147721393034826,10.0,0.6598447050461976,17.0
50,0.676777185501066,15.0,0.7541621890547264,13.0,0.7461860341151386,13.0
50,0.7529405828002843,13.0,0.8045432835820896,10.0,0.4825422885572139,25.0
50,0.7037203269367449,15.0,0.7877731343283582,10.0,0.703182302771855,15.0
50,0.7370518834399431,13.0,0.7731820895522388,10.0,0.5728427505330491,21.0
50,0.8057505330490405,11.0,0.7701970149253732,12.0,0.6376220682302772,16.0
50,0.79113539445629,11.0,0.6313711442786071,18.0,0.6700508173418621,16.0
50,0.698227789623312,16.0,0.7396686567164179,14.0,0.5281090973702914,23.0
50,0.7164292821606255,15.0,0.7681164179104477,10.0,0.656000710732054,17.0
50,0.7387277896233121,13.0,0.9016666666666666,6.0,0.5914932480454869,21.0
50,0.7060071073205402,14.0,0.8315144278606965,9.0,0.7007183724235964,14.0
50,0.6758926794598437,14.0,0.7857830845771144,12.0,0.8212771855010661,10.0
50,0.6646453447050462,17.0,0.7634009950248757,13.0,0.6946160270078181,16.0
