budget,accuracy_A,failures_A,accuracy_B,failures_B,accuracy_C,failures_C
50,0.9474022038567492,4.0,0.96593608815427,5.0,0.9426247933884296,7.0
50,0.9181495474222748,7.0,0.9773509641873278,4.0,0.9453181818181818,8.0
50,0.8389746162927981,11.0,0.9546964187327824,4.0,0.9088438934802572,9.0
50,0.8277062967335694,11.0,0.982771349862259,4.0,0.8544366391184574,11.0
50,0.8726363636363637,9.0,0.9480745638200184,5.0,0.9438140495867768,6.0
50,0.9583457300275482,5.0,0.932411753902663,7.0,0.9504228650137742,7.0
50,0.9317887052341598,6.0,0.9383886658795748,7.0,0.9430146923783288,8.0
50,0.9324759937032664,6.0,0.9773509641873278,4.0,0.96081955922865,7.0
50,0.9411035419126328,5.0,0.9456775547684638,4.0,0.8956056014692378,11.0
50,0.954775482093664,4.0,0.9625171717171715,4.0,0.9681157024793388,6.0
50,0.9121446280991736,7.0,0.9102083694083694,7.0,0.9818030303030304,4.0
50,0.7772955135773318,14.0,0.9040331627967992,6.0,0.9270440771349864,8.0
50,0.853687012987013,8.0,0.9682222222222222,2.0,0.948,9.0
50,0.8840807162534435,9.0,0.952541833923652,5.0,0.9368549127640036,7.0
50,0.8934610783156238,8.0,0.9721854912764004,3.0,0.9502020202020202,6.0
50,0.881762495080677,8.0,0.9887658402203856,3.0,0.9595330578512395,7.0
50,0.8981038567493113,7.0,0.9505281910009182,6.0,0.9651652892561984,7.0
50,0.8093745769382132,12.0,0.9508128558310376,4.0,0.8818094582185492,12.0
50,0.8700385674931129,10.0,0.958373606191788,3.0,0.8845950413223141,10.0
50,0.8763625344352617,9.0,0.9759456906729634,2.0,0.941200642791552,7.0
50,0.9135146005509642,7.0,0.9414296208841664,5.0,0.9368044077134986,6.0
50,0.910750688705234,6.0,0.9377382133018496,6.0,0.9116345270890726,11.0
50,0.8906302636757182,8.0,0.954521212121212,6.0,0.9509504132231404,8.0
50,0.8983471074380165,8.0,0.9120592942411124,5.0,0.9326763085399448,8.0
50,0.8321029909484455,10.0,0.900070313524859,7.0,0.9386689623507806,8.0
50,0.8755060606060606,8.0,0.9490662993572084,4.0,0.8649306703397612,13.0
50,0.929809917355372,5.0,0.961055280073462,2.0,0.9336836547291092,7.0
50,0.8987920110192837,7.0,0.9211188246097336,5.0,0.9495550964187328,7.0
50,0.8729222746950019,8.0,0.9329682802046438,7.0,0.9736391184573002,5.0
50,0.8100484848484848,12.0,0.9641895316804407,5.0,0.9547685950413224,7.0
100,0.8800028228549759,19.0,0.9713500459136822,8.0,0.9514048668503214,14.0
100,0.9390484764836441,13.0,0.916907418684452,16.0,0.9398988980716252,17.0
100,0.9018984235063182,16.0,0.9554955529319166,9.0,0.9120531680440772,20.0
100,0.876854346371332,18.0,0.9731804842685224,7.0,0.9286275941230486,18.0
100,0.9028929646111464,16.0,0.9360088485677004,11.0,0.9391157024793388,17.0
100,0.9042235007416826,14.0,0.9555281716688416,10.0,0.8972100878919059,21.0
100,0.8558702312042025,18.0,0.9789844155844156,8.0,0.9551125344352616,13.0
100,0.8915115066751429,17.0,0.9113812230300268,15.0,0.8830600091827364,18.0
100,0.8673051243015358,18.0,0.946250692847822,11.0,0.8991386134067952,18.0
100,0.8996390532115413,13.0,0.9533741088257834,9.0,0.921392699724518,20.0
100,0.9514196439923712,11.0,0.9599937819756,12.0,0.9195039485766758,19.0
100,0.9242882730507131,12.0,0.9508474616292798,11.0,0.9052890725436179,21.0
100,0.9167198687277636,12.0,0.9561893286936348,10.0,0.9479946280991736,13.0
100,0.903513299539376,14.0,0.9285540711282338,13.0,0.9558694214876032,15.0
100,0.9244861199406654,12.0,0.98272782369146,8.0,0.9202567952249769,17.0
100,0.9119342361784946,14.0,0.9556058286211396,12.0,0.9234049062049062,14.0
100,0.9507064208518754,11.0,0.9141355220005938,13.0,0.9503581726354452,14.0
100,0.8940292691359677,17.0,0.9220929361972424,16.0,0.9252570707070708,16.0
100,0.921839608079321,13.0,0.9078319724932166,16.0,0.9240197428833792,21.0
100,0.922316603093876,15.0,0.9299267259056732,16.0,0.9416545454545454,17.0
100,0.8837900636843221,16.0,0.9190176929928128,14.0,0.9325752066115702,18.0
100,0.8886313436165111,17.0,0.9220827578588344,16.0,0.9548024793388431,15.0
100,0.8837012290739563,18.0,0.9663542989705668,8.0,0.9345406336088156,18.0
100,0.9030765310447127,14.0,0.974639988400754,7.0,0.9638226354453628,10.0
100,0.8809513478546971,15.0,0.9446694256301912,11.0,0.9339927915518824,18.0
100,0.8897014008320229,15.0,0.946087503883676,11.0,0.9303702938475666,18.0
100,0.907193146964678,15.0,0.9177148201081216,15.0,0.9447941230486684,16.0
100,0.8967214368566043,16.0,0.9658917790343629,8.0,0.9622333792470156,13.0
100,0.8882225622065335,14.0,0.9669954348681622,12.0,0.9484065197428834,14.0
100,0.8864332803560077,17.0,0.9674042502951594,9.0,0.9298357667584941,17.0
200,0.8982292536162589,29.0,0.9548487005052289,19.0,0.9277638392640368,32.0
200,0.9306989761812756,24.0,0.9055148130604926,31.0,0.929323109257299,34.0
200,0.8794834378515127,33.0,0.9554426480804546,21.0,0.93513874472748,34.0
200,0.8833129556421,34.0,0.9623857342687958,14.0,0.9363501029416048,30.0
200,0.8806265227464158,31.0,0.937455902603958,22.0,0.9398665611353358,33.0
200,0.892867569174735,31.0,0.9195672084599864,25.0,0.9230541704298622,33.0
200,0.8937419177495113,27.0,0.9525803158463356,18.0,0.92130388354835,35.0
200,0.9237831607192571,24.0,0.934769365376298,21.0,0.9543073014084872,27.0
200,0.9268602301441874,26.0,0.9273847768290988,25.0,0.9383806180057168,31.0
