budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
100,0.14842389731350195,76,58,47,30,11,4,3,3,2,1,0.16132909823115635,78,61,41,22,13,8,7,4,4,4
100,0.09616518430544063,74,55,37,17,9,6,6,6,5,3,0.12442602029894065,77,58,38,22,10,9,9,4,3,3
100,0.11865270786977432,75,53,33,23,16,9,8,7,6,3,0.13041115939624706,80,58,35,24,16,11,5,5,2,0
100,0.12363370666775092,75,59,41,23,17,13,8,3,1,0,0.1298739654949322,83,66,36,19,13,8,7,3,2,1
100,0.13975911775237002,77,57,38,24,12,7,2,1,1,1,0.0899270068666372,79,53,30,16,14,7,2,1,1,0
100,0.1003213293734539,70,53,35,21,10,5,2,2,2,1,0.1439977416414203,80,55,36,25,17,9,8,1,0,0
100,0.1523121991928546,81,59,41,25,15,8,5,3,2,1,0.11655367516671725,80,64,49,26,16,10,4,1,1,0
100,0.15681013973796362,76,59,38,26,16,11,5,3,1,0,0.13941852291758206,80,62,42,24,15,7,6,3,1,1
100,0.10041187247777804,78,52,37,23,13,8,0,0,0,0,0.09672377003035686,74,51,36,16,9,6,2,1,1,1
100,0.1480739314265023,77,56,40,23,20,12,6,5,3,3,0.13149850654423634,78,60,38,22,12,8,5,4,3,2
200,0.10691624282897612,158,112,76,45,26,17,10,4,1,1,0.12664533061123445,149,107,73,45,25,18,8,4,3,3
200,0.13396447146867113,152,115,75,49,35,17,10,3,0,0,0.1361698729822937,156,101,70,42,31,23,13,11,4,2
200,0.12186423175509935,150,116,86,51,29,18,9,3,2,1,0.11715448340525175,149,117,80,53,27,17,10,4,4,3
200,0.131379034947151,159,115,79,50,28,14,7,5,5,4,0.11089716589753004,163,120,75,40,30,14,5,3,3,3
200,0.1362220919486008,165,119,80,51,26,14,10,5,4,2,0.10196816218511504,152,109,70,38,23,17,12,7,6,4
200,0.12905162777028276,161,120,75,40,24,16,8,6,3,2,0.12945914129404726,164,114,73,41,24,17,8,6,2,2
200,0.11179602588574697,162,120,84,46,24,14,10,4,3,2,0.09507545546860527,154,112,73,34,19,12,5,4,3,0
200,0.16448032398433304,156,116,76,51,29,17,11,6,3,1,0.09390566318213453,150,112,79,33,17,9,4,4,1,0
200,0.1236284021465404,144,108,76,45,25,14,8,6,4,2,0.13539303610739115,166,131,94,58,35,22,12,9,3,2
200,0.1196590152743502,150,116,84,49,28,16,11,7,6,5,0.1289900219279639,161,119,78,48,27,20,13,8,3,3
