budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
100,0.10334964975724496,82,62,43,25,17,7,4,1,1,1,0.09014438859032876,79,64,42,20,15,12,9,4,2,1
100,0.09234252247060404,75,52,41,31,20,7,5,4,3,3,0.08992478799346472,80,58,39,29,17,12,7,3,1,0
100,0.11394518428171545,78,60,46,28,20,10,8,4,4,4,0.08745915007481475,81,66,49,25,14,11,8,7,4,4
100,0.09973153783415736,79,57,43,29,16,8,2,0,0,0,0.06671883819902125,74,58,40,22,14,10,5,4,2,1
100,0.10597164666743694,76,60,41,28,21,11,8,4,1,1,0.08460949375289524,77,59,37,23,16,10,5,3,0,0
100,0.10940325850275516,83,62,48,33,23,15,11,6,5,2,0.06298428804292186,73,52,41,24,12,3,2,2,2,1
100,0.08535698754820219,77,58,38,26,13,7,5,3,2,2,0.08158919617410637,84,61,45,27,18,13,10,6,2,1
100,0.07934055351949693,74,52,36,24,13,6,3,2,1,1,0.06071913801272619,75,50,35,21,12,8,5,3,3,2
100,0.0892319264186216,76,49,30,17,12,6,2,2,1,1,0.07438066787382189,78,59,39,29,15,12,9,8,2,0
100,0.08778603152482513,79,58,35,26,12,9,4,1,0,0,0.06947115864764009,76,56,35,20,11,9,6,4,2,1
200,0.10728854818082252,164,132,93,58,37,17,11,5,2,2,0.08702429647187424,166,121,86,43,31,17,11,7,4,2
200,0.08942129184328734,147,107,70,47,32,17,11,6,4,4,0.0704597148822215,150,104,75,48,29,19,6,4,3,1
200,0.09369028884297116,152,110,77,57,35,23,8,5,4,4,0.09138685149931776,163,116,83,49,33,20,15,6,4,4
200,0.1029421401285352,143,107,81,54,38,21,12,8,4,3,0.07962322815422591,157,113,84,45,31,23,10,9,5,5
200,0.0930942983361156,147,112,85,53,33,17,8,5,4,4,0.08015508854521126,159,115,75,46,26,18,7,6,4,1
200,0.09469817417783456,161,106,75,46,29,20,12,6,3,3,0.07687645331845837,150,109,73,44,33,18,5,4,3,3
200,0.08685514070634742,148,103,74,50,28,15,12,6,5,4,0.08398086908185756,163,125,83,48,26,17,14,6,4,4
200,0.07761871137928357,157,113,71,42,24,8,3,2,2,1,0.07672627565562629,157,119,78,55,36,27,15,9,6,4
200,0.1116594789242725,155,114,94,60,40,21,13,8,2,2,0.08855050360442708,163,121,86,54,36,27,16,11,6,1
200,0.09661039449067142,152,119,86,51,29,18,12,9,6,4,0.08134163152839631,160,127,83,49,28,21,15,11,6,2
200,0.0918031297761296,147,109,82,48,30,18,10,4,2,2,0.0831758659919121,158,119,82,45,26,18,12,9,8,4
200,0.09327409047933108,159,125,85,51,25,13,6,6,5,3,0.079683485706166,168,133,93,55,39,24,15,8,5,3
200,0.10461248972300173,153,117,84,60,37,24,13,8,5,3,0.06310923530881005,149,109,74,40,26,18,8,3,1,0
200,0.0905516748609218,155,116,81,49,33,13,8,5,4,3,0.07780190816637092,153,117,84,46,29,20,11,6,6,2
200,0.10204593661491188,152,115,85,64,44,26,15,7,6,5,0.08115008540766501,152,107,78,54,34,25,17,11,8,3
200,0.0931034920954448,147,110,84,60,36,24,12,7,2,1,0.07858078299115379,155,113,81,53,32,15,12,4,4,3
200,0.09951272632418788,148,107,70,49,31,22,9,6,3,2,0.07649822829821185,153,120,83,47,32,18,9,2,1,1
200,0.0988314950094544,162,114,87,48,26,15,8,4,3,3,0.08566901928312612,149,115,82,55,30,19,12,10,7,3
200,0.1072269908747968,166,129,85,52,39,27,15,9,6,3,0.06524257506651318,151,108,71,46,35,27,16,7,3,2
200,0.10932314964271764,158,114,86,60,31,19,9,4,3,2,0.08153035337843452,158,115,82,48,25,14,11,5,2,1
200,0.09914617801007268,165,118,85,53,31,15,11,6,5,5,0.0830290691711974,162,108,81,48,31,20,12,9,5,2
200,0.10137632651968503,146,111,89,67,45,25,14,9,8,4,0.08430509601194161,158,121,83,48,35,25,16,12,9,5
200,0.09333349650439236,154,110,72,46,30,19,14,8,5,2,0.07908956106721063,159,120,76,48,34,22,14,8,2,2
200,0.09800733113219134,157,124,85,57,32,21,13,8,4,3,0.07796594062845821,164,124,85,45,26,13,7,6,5,4
200,0.09164370431407516,146,110,79,52,35,23,14,5,4,3,0.08591375527468198,164,132,93,60,41,31,23,16,9,4
200,0.09622921460236714,163,123,84,54,32,20,14,8,3,0,0.08658459459246147,155,130,88,48,30,18,12,6,5,4
200,0.10757554920036988,150,122,95,60,36,23,13,7,6,4,0.0925505507751894,166,126,83,50,35,24,18,9,7,3
200,0.09030902500770567,151,105,78,46,27,20,8,5,5,3,0.0904518500848956,162,131,86,58,41,31,18,10,6,3
200,0.08939423319107842,151,111,76,47,26,12,6,3,3,2,0.0806075808407999,162,117,89,54,34,22,14,5,4,3
200,0.09914050036974267,164,117,85,58,29,21,16,9,7,4,0.09136558598892583,159,125,83,48,34,15,11,6,4,4
400,0.11476061676677975,323,242,185,126,73,42,29,14,8,6,0.08354534022034295,327,238,170,86,54,37,22,13,7,1
400,0.09369061877803747,297,225,163,104,69,39,22,11,8,5,0.07111048998026412,315,223,153,98,58,38,17,10,8,5
400,0.08330275223699367,297,215,152,95,54,28,13,7,4,3,0.07920534164495756,322,247,170,102,63,37,21,11,7,3
400,0.09274640684188742,303,228,166,109,70,42,23,11,7,2,0.07394835273367548,303,227,151,86,54,32,22,16,12,6
400,0.10331516021680193,303,225,160,104,71,41,19,14,6,6,0.07757936655902987,305,215,154,96,66,41,25,14,8,5
400,0.10192554319003808,314,230,175,114,70,44,22,15,11,10,0.07675082633517878,329,254,164,102,62,39,19,11,7,4
400,0.0924839639366108,304,229,161,100,58,34,17,8,6,6,0.08752423210731634,308,251,179,108,81,51,30,17,9,5
400,0.0981486356492244,311,236,173,112,68,39,25,15,10,5,0.08664804093167383,324,262,173,107,70,55,32,19,11,7
400,0.09833060891900018,311,238,180,120,73,46,20,10,3,1,0.08890433570178886,321,225,161,95,65,40,24,12,6,2
400,0.09387585166642212,308,222,158,98,59,34,26,16,9,3,0.08599518253883416,316,225,153,103,76,54,36,27,13,8
400,0.10120370766055152,320,242,176,106,64,33,21,13,10,8,0.07823777291604224,315,237,169,95,63,43,31,17,10,7
400,0.09886110125879677,318,217,160,98,63,39,21,15,8,6,0.08052841349960872,318,240,172,108,67,44,27,14,8,6
400,0.09624074761998794,321,226,164,119,71,44,30,15,10,6,0.08534527104411213,323,251,164,94,58,38,25,12,11,9
400,0.09278439571215608,318,231,149,98,63,33,18,8,6,6,0.07677603327557753,319,235,157,88,52,35,23,12,7,5
400,0.10843172120995123,311,235,170,122,75,50,34,17,10,7,0.0808142741247302,304,212,145,81,51,34,17,15,9,5
400,0.09633249454126176,312,237,172,114,74,50,32,15,10,7,0.07925902001980899,317,247,174,105,69,44,27,11,7,4
400,0.0969569907505076,308,244,174,113,64,39,20,12,7,4,0.08658163161814407,317,238,171,110,69,45,29,14,6,3
400,0.1012594575098937,309,225,163,120,66,39,22,7,5,2,0.07928863832779344,315,237,174,109,67,43,26,13,10,7
400,0.10119336623447077,321,233,175,122,74,45,29,17,11,5,0.08525076957929723,328,242,158,89,48,28,18,13,8,4
400,0.09737760236839636,308,234,171,110,62,32,16,6,4,3,0.07921463123475943,316,231,158,96,64,46,29,19,12,6
400,0.09053170892256704,308,228,157,99,56,33,19,12,8,5,0.08920076616405999,329,254,182,112,70,41,20,11,8,6
400,0.0980936992793411,307,226,175,119,73,46,24,16,10,8,0.07428625210267056,322,234,163,91,59,41,27,14,9,7
400,0.10060359733249699,314,241,175,109,74,38,21,13,9,6,0.07779532386503807,305,217,151,82,46,27,15,9,6,3
400,0.08913012783488551,305,217,167,102,60,30,13,4,2,2,0.08156511892462986,311,227,167,86,61,37,25,17,11,8
400,0.09805117545679408,313,221,159,98,57,32,24,13,11,8,0.08154402677226316,318,242,146,88,58,41,35,20,14,8
400,0.08766831594949852,296,208,147,88,50,31,17,11,7,6,0.08207414142292314,336,248,162,95,57,36,18,8,7,3
400,0.0909688542476384,301,231,159,98,58,37,20,14,9,7,0.08827597184344284,313,239,175,109,64,38,24,15,10,7
