budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
100,0.10299771381427228,76,57,38,20,9,3,1,1,1,1,0.0734501451696963,75,51,28,9,4,2,2,1,1,0
100,0.08625473574280884,73,55,32,19,7,3,1,1,0,0,0.0456556220599556,72,46,28,4,1,0,0,0,0,0
100,0.12370846485461587,73,51,27,12,7,3,2,1,1,1,0.06409664473968278,66,50,28,12,6,4,1,1,0,0
100,0.06152249629770067,73,46,26,14,5,2,1,0,0,0,0.08204957653388187,84,58,29,13,6,3,2,1,1,1
100,0.10513739479418173,76,59,39,20,12,6,3,2,1,1,0.05630862593636255,79,45,27,14,4,3,2,2,1,0
100,0.12204837998199568,81,53,36,19,14,7,4,2,1,0,0.07765730600124834,82,53,40,20,8,3,2,2,1,1
100,0.076975513276241,73,46,26,14,8,4,0,0,0,0,0.14383455737256226,78,59,40,21,11,10,5,4,2,1
100,0.15366199970479574,79,52,41,22,10,3,3,2,1,1,0.05877267123361811,68,53,26,10,4,2,1,1,0,0
100,0.08548394765133364,78,49,30,17,11,6,4,1,0,0,0.09330854733885327,68,50,31,9,4,3,2,2,0,0
100,0.12148544381609125,82,63,36,23,16,8,2,2,2,2,0.07097497022584408,74,54,33,15,9,6,1,0,0,0
200,0.08490947053997319,147,111,69,29,12,3,1,0,0,0,0.08110980585129939,152,98,66,33,13,7,4,2,1,1
200,0.10915950993807357,166,117,72,33,15,8,4,2,1,1,0.08454689878328618,149,101,52,24,12,7,3,2,2,1
200,0.09109292505165187,149,99,54,26,9,2,2,2,0,0,0.07008109675271096,137,99,57,21,12,7,2,2,2,2
200,0.10098991647963776,141,98,56,29,16,12,5,1,1,1,0.0849390624640279,148,102,55,26,13,7,3,1,1,0
200,0.12103075423205725,156,106,68,40,27,12,6,1,1,0,0.09015568369551606,145,93,60,24,13,8,3,3,1,1
200,0.1058484089952149,157,112,64,31,18,10,4,1,0,0,0.08250746235108126,150,106,64,32,17,12,5,4,1,1
200,0.12631457919038655,157,107,61,35,21,9,3,2,1,1,0.07880643129348035,158,106,59,27,9,7,4,1,0,0
200,0.08158885565401107,157,115,70,31,14,6,3,0,0,0,0.08636025489111547,161,110,75,42,25,17,7,6,3,2
200,0.08522078200502313,155,117,70,26,14,7,2,0,0,0,0.08788202740974954,152,106,53,18,11,5,3,2,2,2
200,0.12063534610199846,170,122,77,39,20,10,4,2,1,1,0.08246973368130224,155,106,65,32,14,8,4,2,0,0
200,0.1316410834504111,151,115,78,44,31,15,8,2,1,1,0.08580261206356386,153,117,70,37,22,12,5,2,1,0
200,0.0925413439157462,153,119,73,26,18,9,5,0,0,0,0.11897369069561226,151,104,59,33,22,18,5,3,3,2
200,0.11721503305767987,152,115,80,31,17,10,6,1,1,1,0.09797967187282444,162,110,70,36,19,7,5,4,4,1
200,0.09712559243201392,158,103,61,23,12,8,3,1,0,0,0.10266110157554527,159,111,66,27,13,8,3,3,3,2
200,0.1012038086250002,163,115,66,32,16,9,2,1,1,1,0.07010322155453702,143,97,63,24,13,10,3,2,1,1
200,0.1044153879575168,157,111,65,32,19,6,3,1,1,1,0.0966087172896985,150,89,57,26,12,8,4,2,1,1
200,0.08810999889858667,151,102,64,28,21,8,4,3,1,0,0.10479293920965704,158,108,64,32,19,11,3,3,1,1
200,0.07900286051208208,152,107,60,28,11,3,1,0,0,0,0.1404687904289981,154,102,61,32,15,9,5,2,1,1
200,0.09761506897753464,172,123,68,30,12,5,1,0,0,0,0.10093603248097772,144,100,59,31,13,7,4,3,3,1
200,0.17503942917215046,165,129,79,36,18,8,6,3,3,1,0.07805623013362556,160,108,60,29,13,10,3,3,2,1
200,0.06772475460373961,157,95,50,19,7,3,0,0,0,0,0.0813248242539241,161,113,71,36,17,10,3,3,1,1
200,0.1078653960825426,148,106,61,27,18,11,5,2,1,1,0.08256404164722309,156,105,70,33,17,7,4,1,1,1
200,0.12178129342762845,161,120,70,35,19,8,3,1,1,1,0.10907124061102433,151,103,61,33,18,14,6,2,1,1
200,0.09154793703634667,156,112,71,37,19,9,3,1,0,0,0.12088358914621675,154,106,65,33,18,14,6,2,2,1
200,0.09932346867709534,148,104,66,33,10,5,2,1,1,1,0.10274524857671427,156,97,63,34,14,8,6,2,2,2
200,0.16149059930715626,164,122,64,26,17,5,2,1,1,1,0.07434689267112246,149,103,58,22,10,5,3,1,1,0
200,0.09184906227953407,150,98,61,30,20,10,5,1,0,0,0.07120483622056747,161,108,62,25,9,5,2,2,2,1
