budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
50,0.08655968086262586,37,27,19,13,8,4,2,1,1,0,0.07241167107904169,33,25,18,9,5,3,2,2,2,1
50,0.11051873443180532,35,27,20,18,10,4,2,1,1,1,0.0876491835536115,42,34,21,9,6,3,2,0,0,0
50,0.09610966659249576,40,29,17,12,7,4,2,2,1,1,0.1139567667675076,41,33,24,16,8,5,3,1,0,0
50,0.09689931370129946,45,34,25,12,7,4,2,0,0,0,0.06984145794632281,38,28,25,15,13,8,5,2,2,2
50,0.124002129531482,43,35,26,21,7,5,2,2,0,0,0.08800328794795928,38,30,19,14,10,6,4,2,1,1
50,0.0754797127759988,36,23,19,13,8,6,4,1,0,0,0.07176711539582205,33,28,19,11,8,3,2,1,0,0
50,0.10069777086834554,42,31,27,18,10,5,1,1,1,1,0.07898110028681961,38,27,21,11,4,2,2,1,0,0
50,0.08943811342297674,39,28,22,16,10,7,3,0,0,0,0.07571652751013315,41,28,13,5,4,2,2,1,0,0
50,0.08997740686858477,38,30,18,14,7,4,0,0,0,0,0.07714584673984473,42,31,22,9,6,2,2,1,1,1
50,0.10184444655385642,43,37,25,18,8,3,2,0,0,0,0.0684379023513301,36,29,21,12,6,5,1,1,1,0
50,0.0998764094642204,41,28,20,13,7,3,0,0,0,0,0.08395121485864873,39,29,14,10,5,4,1,0,0,0
50,0.11466373368407662,41,32,25,16,9,3,3,1,0,0,0.056090195644182286,41,30,18,8,6,4,0,0,0,0
50,0.12463107321691012,38,30,24,15,11,8,6,3,2,1,0.07965043739307201,41,35,24,14,9,6,4,3,1,1
50,0.1229352850329544,39,30,25,20,11,9,7,6,5,3,0.07065782151069629,43,29,16,11,8,7,3,2,1,0
50,0.09072284278758433,35,27,18,9,4,1,0,0,0,0,0.06879856772620575,38,23,16,11,7,5,3,1,0,0
50,0.10883197664164936,38,34,25,14,7,5,4,2,0,0,0.08564754321490012,42,34,21,11,8,4,2,1,1,1
50,0.1223123439241184,40,32,23,17,13,7,4,3,3,2,0.06549253062388767,35,28,22,7,5,3,1,0,0,0
50,0.11030055250899704,37,28,21,15,8,5,5,2,2,2,0.07549360945768299,38,28,15,8,7,4,4,4,4,2
50,0.06607150451607308,35,23,14,9,7,3,1,1,1,1,0.07355309344134932,40,31,19,12,9,7,1,1,0,0
50,0.08428486733939569,37,21,17,13,6,5,4,2,1,1,0.07471288626278891,38,29,19,11,8,6,5,4,1,0
50,0.11816215240546075,39,31,26,19,13,7,5,1,1,0,0.05173011452159393,39,28,15,9,7,5,2,1,1,0
50,0.1148095757707445,38,30,26,19,17,15,6,4,1,0,0.07508505700593897,35,27,15,4,3,2,2,2,1,1
50,0.12088049963549045,42,28,23,20,14,5,3,2,1,1,0.07600575734571274,40,31,21,8,6,6,5,2,1,1
50,0.09053452778252433,40,29,19,10,8,4,3,1,1,1,0.08222000634727063,37,26,18,10,9,6,3,2,1,0
50,0.08126885168084154,38,32,18,12,8,3,2,1,1,1,0.08697158583663266,41,22,15,9,4,4,3,3,1,1
50,0.09493851358054324,37,31,18,11,6,3,3,3,1,1,0.09460412790465894,37,30,22,17,11,9,7,6,6,2
50,0.10576974846953424,41,31,22,12,9,7,5,3,3,2,0.0705763344987351,40,31,19,11,8,5,0,0,0,0
50,0.11024157649489663,40,30,23,17,11,5,3,1,1,1,0.13570679621353085,43,37,22,12,8,5,4,4,3,2
50,0.09408054219018158,43,28,21,12,7,5,4,3,2,2,0.103041753345751,44,35,28,18,12,5,5,2,0,0
50,0.0999947367683822,36,30,22,14,11,7,2,1,0,0,0.060770943974855066,35,25,18,11,9,4,3,1,0,0
100,0.10864385754017596,82,58,46,24,17,9,3,2,2,2,0.06952596576417384,79,60,43,26,15,8,5,3,2,1
100,0.08315236245867992,79,58,34,20,12,4,4,3,1,1,0.0747490519983686,79,60,42,27,17,7,3,3,2,1
100,0.0979083699976315,79,61,49,32,21,11,5,4,2,2,0.09340698772776176,79,55,32,25,12,10,6,5,5,3
100,0.10303560220171253,76,58,40,30,24,15,9,5,2,1,0.08344301782240482,79,61,42,23,15,9,6,3,2,2
100,0.08870590266469355,80,54,35,28,16,13,9,2,2,0,0.0718693079364993,73,58,35,22,11,5,2,2,1,1
100,0.10241940060451367,74,56,42,29,14,10,7,4,3,3,0.09415751954949103,78,56,41,24,14,8,7,5,3,2
100,0.08810272449434335,72,49,33,22,12,4,4,2,0,0,0.07872224619422981,72,57,40,25,17,12,3,1,0,0
100,0.08558071911965885,76,49,35,19,10,7,3,2,1,0,0.06852941713441664,70,48,33,18,11,8,4,2,2,1
100,0.1179920763635314,85,65,52,34,18,11,7,4,2,1,0.055353178574400135,80,53,33,15,9,6,5,4,2,1
100,0.11994188792501488,82,69,51,35,22,12,7,4,2,2,0.07463014679915919,73,50,34,18,13,11,6,2,0,0
100,0.1049096298197703,78,65,47,34,18,10,7,3,1,1,0.09040868359764474,79,63,42,23,14,10,4,2,1,1
100,0.06486699281275267,77,47,32,20,8,3,3,1,1,0,0.10517609384684767,79,62,39,25,17,15,9,5,2,1
100,0.09144604486009032,76,50,37,23,15,9,7,4,3,3,0.08812004226266829,77,55,40,22,14,6,5,1,1,0
100,0.11914601593950196,80,49,39,27,18,8,5,2,1,1,0.06882920197564224,81,60,35,19,16,10,5,3,2,0
100,0.08920032252053339,75,54,41,28,18,10,6,5,1,0,0.08811868488902758,79,60,41,23,15,10,7,6,3,3
100,0.10690095203066813,81,65,48,31,19,10,6,2,2,2,0.06808392518189484,75,49,30,20,15,10,6,4,2,0
100,0.11507374765403901,78,56,41,27,21,15,11,6,4,4,0.06601238265542744,74,60,37,21,14,10,9,6,1,1
100,0.0918815786804436,71,52,40,23,13,9,4,3,3,3,0.061054817939168435,72,50,24,13,10,7,6,4,1,1
100,0.08322646864987722,76,50,31,18,10,5,2,2,1,0,0.07691643626411032,82,57,32,26,16,7,5,5,2,2
100,0.0901764261973199,71,52,38,21,15,6,3,1,0,0,0.06957659434182495,74,58,39,24,13,6,5,3,3,1
100,0.0880034855462812,73,50,34,23,15,11,4,4,4,4,0.07763402984795742,78,60,42,22,15,9,7,3,3,3
100,0.09091618332314604,83,58,41,26,11,7,5,3,2,2,0.06918192820344199,75,54,39,21,13,6,3,1,0,0
100,0.07590039780766666,76,51,30,15,10,4,2,1,1,0,0.08252440318839216,85,69,49,26,19,11,7,6,3,1
100,0.1017376772635866,76,52,41,25,12,11,6,3,3,2,0.08605684087958552,83,62,42,22,16,10,6,3,2,1
100,0.0849077224466945,78,55,33,17,12,8,4,2,1,0,0.0962360800384982,77,55,42,25,18,11,4,2,2,2
100,0.10602504274463584,78,62,42,30,19,10,7,5,2,2,0.08397999277641381,77,61,43,30,18,12,7,5,2,1
100,0.10575917086274353,75,57,46,34,14,3,1,1,1,1,0.08950296867971227,84,68,48,26,16,13,9,5,2,2
100,0.07965247575485916,76,57,36,22,14,6,3,1,0,0,0.07796689561063777,81,55,44,28,18,9,5,4,2,2
100,0.09501200701707516,72,59,41,29,17,8,6,5,3,1,0.08329008200600564,75,55,38,18,13,7,4,2,1,0
