budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
200,0.1482182270683318,153,117,79,45,31,22,13,8,6,4,0.11164412656900936,158,121,86,55,37,27,17,11,7,5
200,0.12583960354710433,150,112,87,56,34,16,7,4,3,2,0.11377290948894607,151,126,80,42,23,14,10,6,4,2
200,0.15013283141968542,157,114,83,48,25,14,11,6,4,2,0.10987569785620588,164,124,81,55,32,22,16,7,5,2
200,0.14349240479338318,152,110,83,53,28,14,8,5,3,1,0.10361288598756617,161,123,82,48,26,17,8,4,2,1
200,0.13424403186099138,156,120,83,53,34,19,12,4,3,1,0.08646091519127201,163,112,80,51,32,20,13,6,5,3
200,0.15018067103057656,155,123,85,52,34,19,11,5,4,3,0.09813263270493937,169,133,90,49,33,23,13,6,4,4
200,0.14266270866554984,146,107,78,47,33,21,13,7,3,2,0.0945556548570267,147,108,75,44,30,19,13,8,3,2
200,0.08601831938398373,145,100,66,45,23,16,10,4,3,1,0.10635282132411247,150,105,67,42,27,17,10,3,1,1
200,0.13519275774029293,153,120,80,53,35,20,9,5,4,3,0.1023538314723811,160,128,95,59,40,31,18,12,8,4
200,0.13935743992543445,150,111,75,47,27,13,5,4,2,2,0.10143654071822908,156,123,80,53,34,25,10,5,4,3
200,0.11492314658418415,151,106,72,48,27,12,8,5,2,2,0.10410024505044976,169,129,79,46,28,19,15,10,4,3
200,0.14174193946530722,159,118,77,47,32,22,15,11,8,5,0.10221066199485697,161,118,92,43,25,15,7,4,1,0
200,0.14032008580254046,148,114,81,54,31,15,8,6,5,2,0.11798347129530805,164,119,82,55,41,28,22,14,9,4
200,0.13342832223683407,143,104,78,54,39,21,15,10,5,4,0.1013856931654563,153,115,71,32,17,12,8,2,1,1
200,0.12336256011198768,156,114,85,57,30,17,10,5,3,3,0.09643425655846567,146,116,66,40,27,19,13,5,3,3
200,0.12360491854473947,147,109,78,51,30,16,8,1,0,0,0.1067568639332367,162,115,74,37,24,19,12,6,2,1
200,0.14037663303205436,158,112,82,57,35,17,6,4,2,2,0.10206688719273113,159,116,82,51,36,22,12,4,4,3
200,0.1453395880715942,162,111,83,53,28,18,12,6,3,3,0.11892273302317295,157,113,81,53,32,19,15,8,7,4
200,0.16769910355256473,164,112,81,50,26,17,11,7,4,3,0.11027178914217976,154,121,80,46,33,19,13,8,5,1
200,0.1601391836904925,162,120,90,54,39,23,11,6,5,2,0.11372252507392006,158,131,88,52,30,19,16,7,4,0
200,0.13152522669909014,157,113,83,57,33,18,11,4,4,2,0.10439438814878636,157,120,90,57,39,26,14,10,4,3
200,0.14292841745707988,155,122,94,53,20,12,9,8,6,5,0.10150265046598628,148,106,81,42,28,17,8,5,2,1
200,0.13388880532102654,152,111,78,54,31,18,14,8,6,4,0.09071284819423507,157,120,86,54,42,25,12,5,3,2
200,0.12897725306718544,153,109,74,47,29,18,11,6,4,3,0.10132306174394874,154,102,68,36,19,13,7,3,1,1
200,0.1385979225819415,143,111,87,60,42,19,10,5,2,2,0.10585387143523116,163,123,81,52,36,23,17,12,4,2
200,0.13425828791206726,158,120,81,50,33,10,6,4,3,1,0.09389306846454293,164,123,80,49,29,20,9,4,0,0
200,0.12123675756892842,148,114,77,47,26,14,7,6,1,1,0.10054025944231626,148,109,73,48,32,23,14,7,4,3
200,0.12932617973120494,152,120,84,54,38,24,13,7,6,4,0.11335362555060804,162,130,83,51,29,18,11,10,5,3
200,0.14283820778791312,137,104,75,51,26,17,14,6,3,2,0.11112711171798394,169,127,94,59,47,27,18,10,7,6
400,0.12655753565571798,317,236,170,107,72,44,24,9,5,2,0.0912274118266552,318,239,153,88,52,29,18,8,7,3
400,0.1353638566592903,306,224,154,94,51,27,16,9,4,2,0.1005222113387396,317,243,158,98,65,41,22,12,5,3
400,0.1389112671972898,311,239,166,101,61,37,19,15,12,6,0.10118678795954668,308,237,153,95,70,39,27,15,9,6
400,0.1494476634730697,308,226,163,100,59,40,21,13,7,4,0.09992137615671713,320,243,178,113,73,38,22,12,9,7
400,0.13854475070584554,321,231,147,91,56,39,26,19,11,9,0.10559428684781977,320,245,159,103,65,39,23,16,8,7
400,0.13975388534168776,318,245,165,108,68,44,24,11,6,4,0.11151575407687203,310,243,159,94,67,50,27,12,9,5
400,0.1369526215065052,299,224,159,106,67,40,16,9,7,5,0.09934965035677304,312,232,154,99,61,38,19,9,5,4
400,0.13277250467546106,297,212,149,108,65,39,22,13,10,8,0.10263142127889376,310,231,170,94,71,45,26,14,11,6
400,0.14185053990414068,308,229,159,100,53,30,19,11,8,5,0.11005307858952912,314,241,162,107,71,44,24,15,9,7
400,0.1260294648160203,294,212,149,99,63,36,19,10,6,2,0.11047983645116193,321,255,177,99,63,41,22,15,10,8
400,0.13717222389062406,311,237,166,109,59,36,22,16,13,13,0.10358965352587886,314,238,165,102,70,45,22,14,7,5
400,0.15638568106898296,310,233,178,111,65,35,20,11,9,6,0.11786196470382565,317,231,163,101,65,44,29,20,10,6
400,0.1326647974851818,298,229,172,116,68,36,18,9,7,4,0.10616498753868647,312,219,148,86,49,32,20,14,11,5
400,0.17010501581863405,314,219,164,106,63,38,23,14,12,8,0.11342716881725873,313,241,161,97,68,48,25,15,12,8
400,0.14181254579488034,308,237,178,97,64,34,20,7,5,2,0.09263082425160167,309,222,153,97,60,42,28,17,8,4
400,0.11318283754303095,322,230,162,94,52,28,17,8,5,3,0.08730075211294952,308,226,168,103,73,40,26,16,12,8
400,0.13487341428435756,311,240,169,115,67,36,21,10,9,7,0.10912888940313804,331,248,172,103,64,45,30,19,13,7
400,0.128318861565451,303,215,151,96,54,31,17,9,3,2,0.1166274403293312,321,247,162,96,59,32,23,14,7,3
400,0.1246850620824843,304,232,163,105,59,35,19,9,6,4,0.09761208949442404,325,241,161,90,56,30,19,8,2,1
