budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
100,0.09495264717487004,75,63,41,17,9,4,4,2,1,0,0.06096628836668521,72,48,30,12,2,0,0,0,0,0
100,0.1171650648724928,79,62,37,20,14,7,4,4,2,1,0.09139412297056676,70,54,38,13,8,5,3,3,2,0
100,0.07534642254855006,77,47,31,12,5,1,1,1,0,0,0.06717360421149601,76,53,29,11,6,0,0,0,0,0
100,0.1114273414898028,71,53,34,21,11,3,3,2,1,1,0.11690950241108858,74,59,39,21,14,8,4,3,2,1
100,0.09511790793960748,68,47,29,17,12,8,6,0,0,0,0.07960031726650682,81,52,26,15,6,3,2,1,0,0
100,0.1089916922578836,75,54,33,18,11,5,4,2,1,1,0.09852501268690143,81,62,39,23,10,6,3,1,0,0
100,0.10212514919889784,79,61,42,24,10,4,0,0,0,0,0.07423816976363078,77,51,29,11,3,2,2,2,1,0
100,0.08707965471790635,77,50,29,13,8,5,1,1,1,0,0.07527515727169062,68,51,25,12,7,4,2,1,1,0
100,0.08329064973648986,65,47,31,15,10,6,1,1,0,0,0.1166410062471066,76,56,32,19,11,8,6,6,5,3
100,0.08284037536211829,83,60,32,17,9,2,0,0,0,0,0.09310820258005692,77,49,31,18,10,5,3,1,0,0
100,0.06899585216840813,72,43,28,13,9,1,0,0,0,0,0.06160229504864843,72,50,27,10,2,1,1,0,0,0
100,0.06882163143073525,74,54,30,11,5,0,0,0,0,0,0.0782304646208507,75,45,24,13,8,4,2,2,1,1
200,0.08880448224324237,148,112,72,38,18,9,4,1,0,0,0.07954617052570317,163,114,62,29,8,6,5,1,0,0
200,0.09488780275906344,149,100,63,38,16,9,4,3,1,1,0.07673727875394377,150,106,60,28,12,4,3,1,0,0
200,0.108874839641462,147,107,72,43,27,13,5,2,2,2,0.07699528362283332,154,103,63,20,10,4,3,3,2,1
200,0.09568633787732253,155,101,66,35,15,9,6,5,1,1,0.08361073705721947,159,112,62,28,11,6,4,1,1,1
200,0.09594348873252397,148,100,65,35,15,7,4,2,2,1,0.08540152778301481,150,103,65,32,12,8,4,2,0,0
200,0.09636961281547404,151,100,69,33,15,9,5,3,2,1,0.08249036992863115,146,104,62,28,11,6,4,4,2,1
200,0.10236526937540193,156,105,70,39,22,13,6,4,1,0,0.06281093870737495,146,91,47,16,8,4,1,0,0,0
200,0.10350258888878004,154,111,76,38,22,12,4,3,2,1,0.0837399059851388,151,97,51,30,15,10,5,3,2,1
200,0.08637751226951451,153,105,59,27,16,6,4,2,2,1,0.1050766836560628,150,109,69,37,22,14,7,4,4,2
200,0.11297292137037618,156,108,64,34,18,9,8,6,6,3,0.07189536761659612,155,101,55,18,9,5,4,3,1,0
200,0.1078274112387548,151,109,73,42,21,10,6,3,2,2,0.06804639089361032,138,99,54,26,11,3,0,0,0,0
200,0.09723795941630473,149,88,65,35,18,10,5,2,2,1,0.08695406997943285,162,117,68,25,13,5,3,1,0,0
200,0.09848761694792624,159,113,64,36,26,10,4,1,1,0,0.08909975686989854,148,114,67,35,13,6,4,1,0,0
200,0.08023820473161672,148,107,67,29,11,6,5,1,0,0,0.07720772322821749,146,101,55,25,11,6,3,1,1,1
200,0.10583967932825304,151,119,69,35,22,10,6,3,2,1,0.0868609001729887,151,104,62,26,12,7,5,3,2,2
200,0.08820518929432826,147,102,67,33,17,11,3,0,0,0,0.07991507935975015,146,99,50,25,13,9,6,4,1,0
200,0.09653396088422657,145,108,70,37,23,9,6,2,1,0,0.07218258053721759,155,105,58,25,11,5,3,1,0,0
200,0.10707199821168398,153,108,77,48,23,10,7,3,2,0,0.07325776976566836,153,116,61,22,7,6,3,0,0,0
200,0.08247542705171526,152,110,65,33,16,7,2,0,0,0,0.07051369223795116,153,109,51,23,8,5,2,1,1,0
200,0.08919786603731955,153,102,62,33,17,8,3,1,1,1,0.08139869081376476,152,112,56,22,13,7,7,3,3,1
200,0.08458995154146208,152,101,64,30,14,7,3,1,0,0,0.07325807175228252,149,93,48,23,10,5,4,2,2,2
200,0.07133988920002811,135,82,53,27,18,7,3,0,0,0,0.10311956025819184,152,111,67,33,21,12,8,4,1,1
200,0.09122551882961503,160,112,75,30,17,9,4,1,1,1,0.0778762402206457,166,115,61,19,8,5,3,2,1,0
200,0.0927885005982184,163,101,62,32,18,8,5,3,3,1,0.093101008510539,166,119,74,26,13,8,7,3,2,1
200,0.11584024073544145,163,120,76,40,21,13,7,4,1,1,0.0806011900343726,156,102,54,23,14,10,5,2,1,0
200,0.09275461841788628,157,106,65,33,22,7,5,2,1,0,0.07281244981792925,154,100,59,25,9,5,3,1,1,1
200,0.09837695617594676,143,107,67,32,17,7,3,3,3,2,0.0810005439685599,156,116,55,21,12,6,2,2,2,2
200,0.09007844215689034,142,99,68,37,19,8,4,1,0,0,0.07521359703275937,148,99,56,21,14,7,4,4,2,1
200,0.09128932248561053,153,102,68,29,22,9,5,3,1,1,0.08562820807262328,159,114,61,24,12,5,4,2,1,1
200,0.09463302787807584,169,117,73,39,15,6,3,1,1,0,0.07975125039643914,143,101,59,26,11,7,4,3,2,0
400,0.10012944051501174,317,206,134,63,33,17,10,6,5,3,0.08639966524509966,298,215,134,53,28,12,9,5,4,2
400,0.09159585904459516,293,201,131,68,34,15,8,4,2,1,0.06703368374072573,292,198,108,41,14,5,2,2,2,1
400,0.09723801088910727,319,232,141,71,41,21,9,3,2,1,0.08682057288144905,315,226,131,61,24,17,7,4,3,2
400,0.0926075059793418,293,211,132,79,42,17,7,3,0,0,0.09102803592629444,310,216,120,54,31,18,10,4,4,1
400,0.10383307167872173,306,216,151,74,48,23,13,6,4,2,0.08381777567949718,307,224,115,51,23,16,12,4,4,1
400,0.09480962562935133,287,210,137,78,39,22,10,3,2,1,0.08132042149529424,309,211,119,46,22,16,11,6,3,1
400,0.10005515643429233,317,210,139,75,41,16,10,5,3,3,0.07810834110789111,289,190,98,53,25,16,10,3,2,1
400,0.0916555692998411,299,205,135,74,37,18,7,2,2,1,0.07693367301983357,287,204,115,54,22,14,8,1,1,1
400,0.10218761590436824,313,222,149,81,41,21,10,5,3,1,0.07949910983251753,310,204,114,44,24,13,8,6,3,2
400,0.08666823048459081,293,203,117,59,32,15,8,3,2,2,0.07672868526745212,294,194,110,50,27,14,8,3,2,1
400,0.09056110481094964,320,219,131,73,32,15,10,4,1,0,0.07810496288289583,288,195,103,52,23,12,10,7,6,4
400,0.09456426878176384,305,217,145,73,39,21,7,3,1,1,0.07208752766349794,296,199,105,37,21,11,8,4,2,0
400,0.10443119005863928,317,221,144,71,32,17,11,6,4,4,0.08305699709803194,323,205,115,42,21,18,14,8,4,0
400,0.10397943549099377,311,222,148,86,50,21,7,4,3,2,0.08051790007522999,318,220,121,47,21,13,7,3,1,0
400,0.09639637046863428,309,224,152,83,38,11,7,3,2,1,0.08309412065841612,308,211,126,54,22,14,9,4,4,2
400,0.0857350651944907,295,209,133,68,28,13,7,2,0,0,0.07894622735704873,302,208,110,49,24,14,11,4,3,2
400,0.09652836223560386,306,206,135,71,43,19,8,6,5,3,0.08558021857371162,323,233,126,56,22,12,8,6,4,3
400,0.1077667574413834,297,219,138,77,47,24,14,7,4,2,0.08357301885086335,301,214,124,56,23,18,9,3,1,0
400,0.09101532663095348,303,204,126,73,39,12,6,2,2,1,0.07727686081995133,292,200,116,46,18,12,9,3,2,1
400,0.10642574845339477,313,233,155,93,51,22,9,2,0,0,0.08117500276605823,303,219,124,54,27,15,7,2,2,0
400,0.09236735864993648,311,219,141,74,34,18,7,2,1,1,0.07741003760601461,317,213,122,45,20,11,9,4,1,1
400,0.08486295107959378,302,213,133,67,31,14,8,2,1,1,0.07883358390373017,302,216,121,50,22,11,8,4,4,3
400,0.10658438881823024,307,227,148,80,37,18,14,6,4,2,0.07662440727452054,317,224,112,51,18,10,6,3,2,1
400,0.09697954658387553,314,225,151,77,33,16,9,3,0,0,0.07348898191805056,307,216,110,39,16,10,5,4,3,1
400,0.09588368082237493,298,212,136,73,35,20,13,5,2,1,0.0909088134827047,325,228,145,61,31,17,10,5,2,2
400,0.09881728400972506,302,222,153,82,45,18,8,2,1,1,0.10067161510493107,314,226,132,59,37,26,18,9,6,5
400,0.0953216911702565,294,203,131,71,39,16,8,5,3,2,0.07277340963618313,293,192,107,46,21,9,6,2,1,0
