budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
100,0.11508209519452192,75,56,37,21,12,7,3,2,2,1,0.0915138966199122,77,54,33,16,9,7,6,4,3,1
100,0.07250263024811299,70,52,29,11,5,1,0,0,0,0,0.06069310713518216,69,45,26,13,5,3,3,2,1,0
100,0.09965517549935572,72,55,36,24,15,10,5,1,1,0,0.09231521779911137,74,52,31,15,2,1,1,1,1,1
100,0.08091191512235417,78,55,40,21,8,5,2,2,1,1,0.0773887176529936,75,49,30,10,5,3,1,1,0,0
100,0.11088254413142534,77,54,33,18,10,7,4,2,1,1,0.07084043532887384,66,40,23,13,4,1,1,1,0,0
100,0.0844284903847732,83,58,37,20,8,5,1,1,1,0,0.10480616419201473,74,56,39,20,8,5,4,1,0,0
100,0.06801290972839183,71,51,30,19,8,3,1,1,1,1,0.11512963097290678,76,55,34,19,6,5,1,1,1,0
100,0.09347672429049472,76,58,41,23,8,4,1,1,1,0,0.09966007591362387,68,56,36,14,9,8,3,2,1,1
100,0.11449500885211306,79,59,44,26,10,5,2,0,0,0,0.08182609952800272,83,57,30,12,5,3,0,0,0,0
100,0.08426900476601379,75,53,35,20,11,8,5,2,1,0,0.09674873722846604,77,54,35,13,5,2,2,2,2,1
200,0.0786388798477301,145,107,60,30,15,4,2,2,1,1,0.07292059300686497,153,104,58,30,11,5,2,0,0,0
200,0.10491804527377717,156,116,70,33,19,14,4,3,2,1,0.07606397880847593,155,111,69,30,11,5,3,2,1,1
200,0.10588976173789004,152,102,58,30,17,11,4,3,3,3,0.0651828030196705,155,114,49,22,12,5,4,0,0,0
200,0.0956561136059189,153,102,69,40,17,9,6,3,3,2,0.07448194206904153,148,108,65,32,9,8,5,0,0,0
200,0.1033602067304495,150,109,74,39,24,12,4,1,0,0,0.09545395929612407,146,102,62,30,13,11,6,4,4,1
200,0.10045049818874736,143,94,66,45,26,13,7,1,0,0,0.05876959629572195,140,98,51,16,6,2,1,1,1,1
200,0.09770146364318934,146,101,69,36,21,7,3,2,0,0,0.08984156275557484,155,103,63,21,7,6,6,4,2,2
200,0.1361754684755855,152,114,79,40,23,15,6,4,3,2,0.08982528560245209,154,106,59,23,11,6,4,3,2,2
200,0.10120032764418824,156,110,67,39,23,6,0,0,0,0,0.08038987548075101,158,101,49,21,15,10,7,3,0,0
200,0.07885561259909303,146,96,60,27,12,9,3,2,1,0,0.11277685458068296,146,99,56,31,15,10,6,4,2,1
200,0.07820143061189888,143,98,60,27,17,5,5,2,0,0,0.12715227510538585,157,105,56,34,21,13,7,5,2,1
200,0.10233453760828977,160,103,72,35,14,9,7,6,4,2,0.08072380289926033,150,112,58,24,10,8,5,3,2,2
200,0.09100139083268123,140,107,75,41,22,8,3,1,0,0,0.08663692184150285,159,118,68,32,18,10,8,5,2,1
200,0.08465835555618699,144,103,71,39,19,7,4,3,1,0,0.08298289141701101,151,113,73,33,15,9,5,2,1,0
200,0.0989621270241285,160,114,80,39,17,5,2,1,0,0,0.07596463671168077,149,108,58,23,13,8,4,0,0,0
200,0.10593907110955078,152,114,70,38,20,8,4,3,1,1,0.0830287178879253,150,103,64,28,15,8,5,2,1,0
200,0.06507282262757215,157,105,52,24,11,4,4,3,1,0,0.0664499103022793,142,98,56,26,11,8,4,2,1,0
200,0.1016009294745648,153,109,72,28,15,7,6,2,1,1,0.08532894446879341,157,105,60,26,9,5,3,3,1,1
200,0.09873822557260402,146,103,70,40,19,9,7,4,1,0,0.08218854809201404,157,115,65,26,11,5,2,1,1,1
200,0.09324430608967893,156,110,71,39,19,11,5,1,1,1,0.07535055366632051,153,95,58,26,8,4,2,2,2,1
200,0.11797624092967865,152,110,74,41,24,15,7,4,0,0,0.09026517505940572,146,98,55,28,8,6,4,2,2,1
200,0.08214420256195598,156,103,70,37,18,10,6,3,1,0,0.07485892401177091,157,107,51,29,13,6,0,0,0,0
200,0.10929729265185713,147,106,77,49,27,14,8,4,2,2,0.09281302323869024,149,105,59,28,11,8,3,1,1,1
200,0.10771125103603872,155,107,63,41,22,9,3,3,2,1,0.0766023724727472,150,103,60,27,11,5,3,2,0,0
200,0.11613892694946396,153,116,82,39,22,11,5,2,2,1,0.08455017221485549,159,116,71,38,15,12,6,4,2,2
200,0.1142689082415046,158,113,78,40,24,11,6,5,5,4,0.13971292888185266,156,102,70,36,22,15,12,8,4,3
200,0.10631341835643043,153,117,79,46,23,9,6,4,3,2,0.09432024730767767,151,103,57,25,11,6,3,3,2,1
200,0.0930053153568679,159,117,73,39,20,7,3,1,0,0,0.09707787222480803,156,113,68,22,8,4,4,2,2,1
200,0.10575543904707516,154,115,72,42,21,11,5,2,1,1,0.07654684368964444,157,113,68,30,11,5,3,3,1,0
200,0.08975994720154186,146,108,61,32,14,7,3,1,1,1,0.07001133145522627,155,104,57,26,9,6,3,1,1,1
400,0.11489175287437907,305,219,138,68,34,15,8,5,3,3,0.07438891369257522,316,214,135,61,22,7,1,0,0,0
400,0.08226027893668086,300,219,135,62,26,17,10,6,5,2,0.08750196276651215,303,222,111,39,26,19,7,3,2,2
400,0.09358729850615044,309,207,135,75,40,25,15,6,3,2,0.1045546862459266,313,230,119,55,30,16,13,9,8,6
400,0.09070881903055353,303,219,147,82,39,15,6,4,4,1,0.07634786573143165,323,222,119,49,22,12,6,3,2,2
400,0.08631359340389037,307,228,134,72,39,13,5,2,1,1,0.07504799090241829,289,190,112,47,21,13,6,5,3,1
400,0.08442514344279684,301,216,138,67,33,14,7,4,3,1,0.06959828614411921,298,203,111,48,22,10,6,4,3,2
400,0.07564099831640908,285,191,116,60,32,14,4,2,2,2,0.07511097709032065,314,228,127,48,17,12,5,3,2,0
400,0.08297071630832466,306,229,156,71,33,11,6,3,3,1,0.07827336538969497,315,218,135,61,25,14,9,4,2,2
400,0.08341590363359741,296,196,127,74,36,12,4,1,1,1,0.07706251533244371,319,205,100,46,23,15,8,2,0,0
400,0.09081705893246478,311,221,133,74,42,21,11,2,2,1,0.08630823474689595,302,217,119,50,24,18,12,6,4,3
400,0.1002948012584939,304,223,147,79,43,21,13,8,5,3,0.07374833367431045,298,205,121,44,16,10,7,2,0,0
400,0.08445845170321245,291,206,122,76,35,14,7,3,1,1,0.0755185980371717,303,203,121,52,21,11,6,4,1,1
400,0.08647286114071112,324,234,146,71,40,18,7,2,2,2,0.07064746175328827,281,196,116,46,21,15,10,5,0,0
400,0.10838583937566608,307,212,142,76,42,28,13,8,5,3,0.07769135041013485,297,222,133,51,24,12,7,4,3,3
400,0.08367913959126459,304,219,143,70,31,17,9,3,2,1,0.07623691559230558,308,210,103,45,27,19,5,2,1,1
400,0.1100991045991257,313,233,151,81,44,20,9,2,2,2,0.0728346991395356,313,206,102,40,18,8,4,1,1,1
400,0.09053806481032392,307,226,147,71,38,22,14,6,4,1,0.07733432862239156,309,217,117,57,31,20,13,9,3,2
400,0.10334482782565564,305,211,147,82,41,19,11,7,5,5,0.08053928425727493,306,220,125,53,27,16,8,3,2,0
400,0.07075348867319244,289,189,113,59,31,14,5,1,1,0,0.07315825203089375,302,201,114,45,19,9,4,3,0,0
400,0.08020274472097623,305,209,138,72,36,20,9,5,3,2,0.06849272005708074,306,222,118,38,17,6,5,2,0,0
400,0.09490218277135494,300,203,137,59,29,19,10,5,5,2,0.09050600994489016,312,222,117,56,21,14,8,6,6,4
400,0.09782376536725322,293,212,128,66,39,18,13,6,3,2,0.07761170277879735,316,225,131,49,22,13,4,3,3,2
400,0.08754226012922188,302,205,135,67,30,15,5,3,0,0,0.0822567023935129,285,198,108,52,25,17,9,5,2,2
400,0.09701676142974187,303,219,142,84,35,16,10,3,3,2,0.0859973037175134,301,216,113,50,24,17,10,5,3,3
400,0.0894115540203226,308,221,145,74,41,20,13,4,3,1,0.07946522635304773,298,206,125,56,29,16,12,7,4,1
400,0.09367061577394543,312,204,130,80,47,23,14,4,4,4,0.056751563930998276,285,200,106,50,26,15,7,3,1,1
400,0.07482309825268556,284,203,116,60,27,12,6,3,0,0,0.08015756093414997,312,214,109,40,16,7,4,3,3,3
400,0.08681383659573304,312,200,123,66,32,19,13,8,4,3,0.08499547951715293,300,205,119,53,28,16,8,5,2,0
400,0.0808726787062796,299,210,125,64,34,13,9,4,2,2,0.06848976326829785,299,215,121,43,17,10,6,3,2,0
400,0.07927776650116522,295,193,129,64,39,13,6,3,1,1,0.09796266575567496,301,218,126,57,29,15,8,5,3,1
800,0.10079859347669297,604,428,281,161,83,38,18,10,3,2,0.07873279054135209,610,431,235,104,50,30,12,7,4,2
800,0.09705353330410074,624,438,283,154,79,31,18,11,9,5,0.08382689201783956,610,438,245,104,46,28,21,15,8,6
800,0.08193480149379655,600,425,261,140,73,32,16,6,5,4,0.07578731281517814,628,422,243,107,44,21,9,4,2,1
800,0.09823256455622936,607,434,286,145,76,39,18,11,8,5,0.07782609022932452,617,419,231,95,44,32,19,8,4,1
800,0.08682861064942086,605,435,283,145,69,34,18,8,6,4,0.07910889250113913,594,424,240,106,47,22,16,7,5,4
800,0.09196561821450888,611,433,290,149,87,47,20,12,7,5,0.07561235924313219,606,431,241,102,40,18,13,6,5,3
800,0.09027458741230317,607,442,282,135,71,40,21,12,5,2,0.07125149938441443,602,432,252,114,39,24,16,6,4,3
800,0.10031663162540116,613,446,285,151,81,44,25,11,7,6,0.08552493861624302,624,451,258,107,43,28,16,8,5,4
800,0.08709659139636136,602,431,281,149,78,44,18,10,6,4,0.07754886516535536,619,447,255,115,50,29,15,7,5,4
