budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
50,0.07084381435416663,38,29,13,3,2,1,0,0,0,0,0.08846216942258965,39,28,17,8,3,2,2,1,1,0
50,0.099870187982057,36,29,21,11,5,1,0,0,0,0,0.08442558303189135,38,31,22,10,3,3,2,0,0,0
50,0.10545877173569528,38,30,21,14,7,3,2,2,1,1,0.07457730182339449,38,24,16,10,3,1,0,0,0,0
50,0.12267877032161552,39,26,20,9,7,5,3,1,0,0,0.060808268508040615,37,23,9,3,2,1,0,0,0,0
50,0.07772955467775845,33,25,18,12,7,2,0,0,0,0,0.0759728424918834,34,24,14,7,6,2,0,0,0,0
50,0.0639955260365271,37,24,15,5,1,1,1,0,0,0,0.12771412475633356,40,30,15,9,4,3,1,0,0,0
50,0.13350681691748395,42,32,21,10,5,5,4,3,2,0,0.056592608326955125,34,24,14,4,2,1,1,0,0,0
50,0.15316782668362866,35,24,19,13,10,3,2,2,1,1,0.15285316206570476,39,30,18,8,5,3,1,0,0,0
50,0.07854393378485337,36,29,18,10,3,2,0,0,0,0,0.10459468222361733,38,32,21,8,4,2,2,1,0,0
50,0.14184622782351566,35,26,18,8,5,2,2,1,1,1,0.06118062094573565,36,22,13,4,2,2,1,0,0,0
50,0.10237814394485707,39,32,20,8,3,3,2,2,1,0,0.09126339357414152,35,26,17,9,5,3,1,1,0,0
50,0.08482905976998878,38,27,19,9,6,3,1,0,0,0,0.07400954929106256,39,27,14,5,4,2,0,0,0,0
50,0.13781836700341052,34,27,18,9,5,3,3,3,3,1,0.09925128207071683,33,24,10,3,1,1,1,1,1,1
50,0.10400935787340727,41,31,20,10,4,1,1,0,0,0,0.07208269255759972,39,30,21,8,1,0,0,0,0,0
50,0.13367757491057314,42,28,20,13,7,5,3,1,1,1,0.10253959102723036,38,27,16,6,4,2,1,0,0,0
50,0.0927717345738394,39,31,22,9,2,1,0,0,0,0,0.08116389373535186,42,27,12,4,2,1,0,0,0,0
50,0.08415923358072945,38,25,18,6,3,2,0,0,0,0,0.09191817540986534,39,28,12,4,4,0,0,0,0,0
50,0.10588170825688363,41,31,25,13,7,2,2,0,0,0,0.061758919149574674,39,25,13,6,2,1,0,0,0,0
50,0.07466217204769214,40,26,21,9,4,2,1,1,0,0,0.0757143012282176,37,29,16,8,4,1,1,1,0,0
50,0.08386803224197699,41,30,20,7,2,2,1,1,1,1,0.12125878259887085,40,27,19,8,2,1,1,1,1,1
50,0.11860509901017485,33,23,11,8,5,2,2,0,0,0,0.07691691532355975,37,30,19,7,3,1,1,1,1,0
50,0.08405844277139429,41,30,20,7,5,2,1,0,0,0,0.0838044156441949,34,26,15,9,3,2,1,1,1,0
50,0.07174896991425096,42,28,16,7,3,1,0,0,0,0,0.10126606897595032,35,25,18,9,6,3,3,3,2,1
50,0.08869140580723825,45,29,18,7,4,1,1,1,1,1,0.07206814184666722,38,25,14,2,1,0,0,0,0,0
50,0.19685024491800449,38,28,21,12,8,6,5,2,2,1,0.19977639251950646,40,31,20,7,4,2,1,1,1,1
